time_in_2012,time_in_2013,time_in_2014,time_in_2015,AGE,GENDER,id
21253,20496,19954,21000,23,1,7182
15884,19263,19821,19251,53,1,7183
14575,16039,16205,15594,34,1,7184
20191,18641,19476,19024,37,1,7185
17782,18528,18424,17922,32,1,7186
15097,21600,14283,17526,39,1,7187
8947,10302,10938,10047,47,1,7188
14282,15073,15534,15458,38,-1,7189
11491,11942,11608,10944,32,1,7190
20220,20888,20044,20926,21,-1,7191
11304,11634,11179,11423,37,1,7192
17127,15989,16960,17837,32,1,7193
17700,17912,18261,16703,37,-1,7194
13133,13922,14140,13189,37,1,7195
16503,16356,16152,16709,21,1,7196
16151,17108,16463,16230,42,1,7197
12024,12645,13019,11517,42,1,7198
13088,12622,14244,12776,52,1,7199
16612,16313,15992,15115,55,1,7200
12402,12514,13682,13413,53,1,7201
20052,19110,19033,19317,57,1,7202
14749,14960,15001,15036,32,-1,7203
20538,21722,23160,18136,37,-1,7204
16904,16241,16939,15743,47,1,7205
17559,16907,15145,15768,26,-1,7206
18138,19467,19576,18918,21,1,7207
12665,12342,11737,12887,57,1,7208
19274,18615,18349,21600,55,1,7209
15209,14531,15797,15825,52,1,7210
13766,14320,13291,14800,47,1,7211
17846,16439,17975,17089,54,1,7212
12551,21600,16521,11839,45,-1,7213
16450,15915,18761,15728,44,1,7214
15695,15902,16877,16411,37,1,7215
15486,14762,16152,15171,62,1,7216
15066,12922,15580,13714,32,1,7217
14379,15501,15928,15473,34,1,7218
16013,19083,18265,12463,28,1,7219
13987,14679,14933,14709,47,1,7220
17044,15643,16982,16595,21,1,7221
13871,12683,12295,12768,37,1,7222
19666,19946,19960,19337,34,-1,7223
16062,15059,14488,14637,36,1,7224
19974,20468,19709,20012,37,-1,7225
11655,10518,10264,9802,23,1,7226
19647,19901,19168,18918,47,1,7227
17891,18726,17264,18135,32,1,7228
15854,16653,15675,17183,42,-1,7229
11043,26478,13331,11605,36,1,7230
20615,20336,21642,21513,54,-1,7231
21560,21545,20453,21227,37,1,7232
17276,17613,17177,17500,42,1,7233
14135,21600,18566,18141,47,1,7234
22561,21600,21098,20831,42,1,7235
14031,14493,13856,15267,37,1,7236
15830,10503,13653,14363,47,1,7237
16035,16254,16569,16597,42,1,7238
12372,12538,11767,12672,27,1,7239
23663,19758,25198,24066,27,-1,7240
15420,16325,14866,15117,54,1,7241
12530,11634,13101,11269,52,-1,7242
12955,13165,12920,13194,52,1,7243
18610,17699,17737,16857,32,-1,7244
15329,16351,15640,16580,25,1,7245
19828,19331,20729,17221,43,1,7246
19859,20383,22943,20857,22,-1,7247
23679,24313,23885,23355,52,1,7248
15563,13347,13180,13164,55,1,7249
20447,19960,20973,20533,52,-1,7250
18170,12970,19289,21600,35,-1,7251
11147,11319,10661,11623,42,1,7252
19989,20333,20195,20773,37,1,7253
14244,14220,13255,14139,27,1,7254
14761,14099,14238,14246,46,1,7255
20191,20740,20028,20303,32,1,7256
16903,17069,16420,16908,27,1,7257
23076,23148,21743,22151,37,-1,7258
16575,15064,19022,15945,33,1,7259
17025,14586,15903,15680,35,-1,7260
13144,12037,11970,12499,52,1,7261
13552,14171,13605,14336,52,1,7262
15362,14308,15208,15118,37,1,7263
13884,13645,17048,14980,43,1,7264
14382,13995,13806,13989,29,1,7265
17567,15574,21609,20307,48,1,7266
20759,21176,20584,19568,57,1,7267
15190,15853,16683,16153,32,-1,7268
13421,13623,13018,14057,36,1,7269
14870,16557,20045,17766,53,-1,7270
15709,15890,16294,16341,42,1,7271
13195,15308,15400,14066,23,1,7272
17940,18044,15279,16587,30,-1,7273
10905,12160,11992,12093,27,1,7274
15853,16020,17188,16590,33,-1,7275
28794,29329,28829,27839,47,1,7276
12587,11870,13272,12172,31,1,7277
11759,12795,11819,11756,37,1,7278
12816,13019,13360,13240,42,1,7279
18153,17467,17593,18941,38,-1,7280
15293,16063,14500,14409,57,1,7281
16690,16533,17934,17635,35,-1,7282
21196,19947,20415,19667,32,1,7283
21636,13554,14629,17637,53,1,7284
16414,17140,15524,15173,50,-1,7285
15859,15030,16139,14632,21,-1,7286
16196,16628,17011,17096,47,-1,7287
10896,16413,12290,21600,38,1,7288
19353,19046,19695,19551,42,1,7289
10936,12867,16377,10964,46,1,7290
13501,13357,19362,21600,27,-1,7291
13998,14690,13152,13800,30,1,7292
14038,14427,15211,15143,21,1,7293
17737,19028,18689,18170,32,1,7294
18914,15006,21600,17518,42,1,7295
16499,16839,16367,16917,21,-1,7296
13391,12726,13928,12048,41,1,7297
12757,13018,12608,12022,27,1,7298
19303,18960,18646,19513,32,1,7299
15720,15860,17095,14319,32,-1,7300
18063,17960,18658,18115,27,-1,7301
12471,12482,12784,11704,32,1,7302
14363,11881,19150,15402,32,1,7303
16940,16673,16336,19456,44,-1,7304
15782,16385,15981,14803,37,1,7305
13915,15018,14206,15384,27,1,7306
17097,17304,16534,17659,21,1,7307
16141,16286,16472,16172,40,-1,7308
10501,9884,9999,10196,46,1,7309
13225,13301,14061,14196,37,1,7310
27237,25721,25769,26042,32,-1,7311
18244,17113,16972,17595,21,1,7312
16390,15839,17279,17334,37,1,7313
15582,16970,15846,15960,37,-1,7314
15515,18069,17661,16103,21,1,7315
14297,16851,16559,12597,39,1,7316
14166,13322,13416,13080,42,1,7317
13693,14684,13429,13310,32,1,7318
16774,17191,17275,17381,27,-1,7319
12086,12575,11162,12726,35,1,7320
13674,17369,16718,15858,37,-1,7321
18188,18067,17385,18233,27,1,7322
15310,14548,13533,14115,44,1,7323
19883,20112,21020,20525,21,-1,7324
23293,22441,21988,22438,42,-1,7325
13788,16275,15268,17141,36,1,7326
23232,23801,23822,23316,52,-1,7327
14094,11326,11823,21600,47,1,7328
17273,17483,18268,17208,52,-1,7329
17415,18549,18348,17465,32,-1,7330
20720,21526,20647,21687,21,1,7331
18585,18213,19242,19709,47,-1,7332
13068,13839,13685,10624,43,1,7333
13118,13656,13951,12497,32,1,7334
23415,23228,24573,23949,42,1,7335
11605,11467,11173,12205,37,1,7336
13705,12987,13361,14609,36,1,7337
24715,24547,24385,25315,47,1,7338
14789,13812,14815,15149,42,1,7339
14608,13169,21600,21600,46,1,7340
23427,21819,23137,22284,32,-1,7341
13988,13822,14650,13789,57,1,7342
12288,14538,13456,12511,36,1,7343
19112,18499,18267,18745,52,1,7344
17694,15514,20031,18211,32,-1,7345
15065,15778,14428,15957,52,1,7346
21846,21231,20523,22004,27,-1,7347
13104,14370,16756,14960,28,1,7348
16591,16577,17118,16486,32,1,7349
14963,14296,15403,14794,27,-1,7350
12851,15690,14223,14319,43,1,7351
20777,19913,20344,20274,16,1,7352
19801,20041,20378,20325,27,1,7353
18064,19480,18570,19333,42,-1,7354
15098,15624,15009,15181,37,1,7355
18146,19118,19042,17837,21,1,7356
21210,22171,21220,21534,42,-1,7357
13887,13185,18021,21600,45,1,7358
17386,17785,16503,17423,21,1,7359
14495,17828,15160,14633,51,1,7360
12524,12622,13082,11624,40,1,7361
15963,16638,16997,15338,21,1,7362
22797,22801,21903,21600,21,1,7363
19743,20230,19190,20567,27,-1,7364
18787,18261,17934,17635,42,1,7365
15032,15485,16095,14399,21,1,7366
13587,14410,14209,13140,37,1,7367
19222,20244,18933,18886,42,-1,7368
17051,14375,16647,16381,36,-1,7369
13894,13508,13553,14104,27,-1,7370
16327,17270,17027,15816,42,1,7371
18710,18198,19606,18571,24,1,7372
13940,15715,13804,15871,56,1,7373
22261,14536,28300,21860,37,1,7374
11814,11705,13289,11401,46,1,7375
14889,15424,14601,13913,42,-1,7376
13865,12607,12835,13522,27,1,7377
18681,18684,18795,17916,57,1,7378
16129,16788,15378,17023,40,1,7379
14184,13316,13781,14461,42,1,7380
16033,17396,16705,16826,35,1,7381
15249,14755,15315,15853,37,-1,7382
13332,13897,13869,12589,32,1,7383
15714,14965,15664,15988,27,1,7384
20772,19437,19694,19643,21,-1,7385
23271,22978,22526,22500,27,1,7386
15784,19422,19496,21439,64,1,7387
16958,19660,20612,18948,45,-1,7388
14827,15534,15120,15074,25,1,7389
23784,23747,31075,16080,42,1,7390
21052,20050,20798,21140,47,-1,7391
14442,13822,15788,16334,49,1,7392
15802,15057,16288,14657,57,1,7393
14106,14528,13253,14037,32,1,7394
20960,17194,20323,22620,52,1,7395
14445,15467,16459,14626,37,-1,7396
13328,14256,13091,13773,24,1,7397
14471,11901,12850,13769,24,1,7398
19010,19352,19267,18909,27,-1,7399
14973,15440,15521,15530,42,-1,7400
14601,14445,13836,13952,37,1,7401
21683,21217,21999,21600,21,1,7402
13776,13849,13310,15171,54,-1,7403
11947,12732,11963,11392,37,1,7404
16297,16616,17008,16110,42,1,7405
15620,15524,15329,14811,35,1,7406
15973,15956,16047,15242,21,1,7407
14612,18273,18231,16750,53,-1,7408
19296,18000,19139,17629,54,1,7409
21342,20629,20571,21600,27,1,7410
16571,17547,17326,17565,52,1,7411
17965,18830,18053,17640,37,1,7412
23774,23632,24632,23061,52,1,7413
17405,18041,17092,18429,32,1,7414
17268,15732,16558,16521,67,1,7415
30916,30048,30161,30137,21,-1,7416
15983,16167,15474,16049,27,1,7417
18204,13598,16116,15802,34,1,7418
13075,14098,15099,14222,37,1,7419
17815,19091,18077,18440,32,1,7420
21695,22144,20971,20568,52,1,7421
13635,12712,13909,12736,27,1,7422
14235,15614,14588,15942,51,-1,7423
15383,15027,14345,16087,17,1,7424
23378,23865,23322,21696,37,1,7425
10578,9879,10482,9937,21,1,7426
13871,14456,13595,13004,27,1,7427
13293,13833,12969,13762,27,1,7428
15341,15441,17296,16855,50,-1,7429
17378,17162,16749,16549,27,1,7430
22339,21718,21686,22507,27,1,7431
16903,17749,16176,16434,52,1,7432
15727,16804,16721,15583,26,-1,7433
15350,16105,16172,16448,36,-1,7434
20149,19906,20465,19106,57,-1,7435
16410,18094,17578,16488,53,-1,7436
14259,14230,17414,14295,34,1,7437
12077,13163,13515,12430,57,1,7438
16927,16397,17653,17651,52,1,7439
16826,15789,17268,16511,34,1,7440
20607,21431,21868,20773,37,1,7441
15313,14209,15418,15587,21,1,7442
17188,18171,18480,16773,52,1,7443
13147,12019,12764,11795,37,1,7444
15478,14441,15868,15349,23,-1,7445
19104,18185,19201,19106,16,-1,7446
14585,17412,16213,15954,51,-1,7447
12888,14432,14078,13828,35,1,7448
21745,21036,20556,21600,27,1,7449
14438,15020,17067,18482,39,1,7450
19285,18301,17946,18390,46,1,7451
14315,14998,14168,14730,32,1,7452
18683,18046,18698,19793,27,1,7453
17709,18846,18457,18005,27,1,7454
20698,22106,22093,21600,44,-1,7455
11962,17005,15580,14283,39,-1,7456
18366,17681,18564,19124,57,-1,7457
17475,18523,17404,18225,37,1,7458
17902,16695,17311,17697,27,1,7459
14336,14975,15650,14083,52,1,7460
15050,17054,20631,16382,25,-1,7461
13898,14051,13360,14460,36,-1,7462
20281,21378,21177,20637,32,1,7463
20935,21774,20027,20943,32,1,7464
15040,13809,21600,15009,39,-1,7465
13560,12943,13869,13939,40,1,7466
19956,21291,16164,24348,36,-1,7467
13187,13289,13342,13249,36,1,7468
19023,19486,19679,19352,27,1,7469
13383,14958,15323,15079,35,1,7470
10948,11992,10924,11471,27,1,7471
20801,21600,20211,20965,40,1,7472
15984,15311,15147,13765,38,1,7473
18320,19524,19154,18245,56,1,7474
21845,21850,22383,21728,27,1,7475
21524,20423,20497,21233,32,-1,7476
13342,13837,13710,12731,32,1,7477
15817,19295,17977,21736,70,1,7478
16209,21600,18667,18017,47,1,7479
13775,14900,15228,14566,27,-1,7480
20026,20624,20649,19921,27,1,7481
14745,12269,11449,13842,37,1,7482
15712,17104,16973,15940,50,1,7483
12539,13673,12061,13393,46,1,7484
16792,16466,16144,17352,52,1,7485
19561,16740,17065,21600,26,1,7486
18947,19685,18612,18274,37,1,7487
17993,17504,18468,18015,57,-1,7488
13388,11783,12111,12914,44,1,7489
18496,19585,18312,18333,57,1,7490
10508,10851,10181,11044,47,1,7491
19475,18952,19153,18934,21,1,7492
16428,15810,16169,17228,27,-1,7493
13746,12258,13084,13079,52,1,7494
19007,19237,21443,15598,37,1,7495
16887,16243,17600,16112,27,-1,7496
19161,18594,19079,18592,37,1,7497
22563,17663,21600,22718,24,-1,7498
11401,10951,11605,10846,37,1,7499
19566,20708,20925,19469,27,1,7500
12715,12833,12762,13377,43,1,7501
22533,23133,23562,22899,42,1,7502
12856,14045,13057,12764,36,-1,7503
13041,12995,12547,14049,37,1,7504
20602,21250,19595,19525,32,-1,7505
15016,15450,14403,14959,42,1,7506
12934,12227,15601,14294,27,1,7507
17087,15595,15515,16156,27,-1,7508
15137,15906,14885,14299,57,-1,7509
15047,13911,13698,14112,32,1,7510
17523,16569,17899,17563,21,1,7511
19988,19125,20584,19343,52,1,7512
14262,14008,16144,14887,47,1,7513
15942,17018,15464,16980,42,1,7514
26305,26128,25402,25133,32,1,7515
14057,13247,14541,13680,37,-1,7516
20625,22234,21749,20710,27,1,7517
18565,17258,17796,19058,57,1,7518
19199,19840,19235,18856,42,1,7519
21166,19841,20409,19760,32,1,7520
18715,17330,18078,18126,33,1,7521
12259,12049,13444,12567,21,1,7522
14126,14493,13956,21100,65,1,7523
14176,15673,13820,15721,39,-1,7524
13997,14457,15264,15009,19,1,7525
13052,13308,13986,12655,27,-1,7526
16141,17824,16251,17285,27,1,7527
16668,17208,17625,17538,19,1,7528
16115,16005,16773,16032,27,1,7529
11608,11018,11635,12724,46,1,7530
19028,20021,19168,18665,32,-1,7531
14437,13844,14347,13855,36,1,7532
19020,18231,19794,19028,52,1,7533
21678,22647,22650,23296,32,1,7534
21000,21620,20298,21586,27,1,7535
18129,17649,19240,18681,37,1,7536
21219,21710,21948,21028,21,1,7537
14283,14391,16018,14703,20,1,7538
20020,19089,19763,20506,27,-1,7539
13465,14232,14947,13218,35,1,7540
15054,15795,16576,15882,32,1,7541
20315,19349,19424,18936,32,1,7542
10834,11477,9827,10423,42,1,7543
16796,15643,15611,17099,16,1,7544
18068,17388,17989,17755,42,1,7545
21079,21610,21373,20264,21,-1,7546
16255,13796,15638,14547,51,1,7547
15881,15719,16363,16518,32,1,7548
13037,12892,12666,12322,42,1,7549
15144,14081,15879,14827,27,1,7550
16414,16060,16057,16009,47,1,7551
15455,15738,13171,16761,33,-1,7552
16600,15442,14841,15729,21,1,7553
15755,16665,15148,14838,44,-1,7554
11484,11667,10777,12654,34,-1,7555
14535,15031,14569,14845,21,-1,7556
19721,20161,19167,20657,42,1,7557
20104,19932,21837,19496,40,-1,7558
13908,13138,17198,13594,33,1,7559
14267,14529,13655,13550,37,1,7560
11342,10459,9862,10202,46,-1,7561
13895,13529,14766,15011,37,1,7562
15950,21600,17665,17531,47,1,7563
16949,16404,17295,17193,52,1,7564
16309,16407,16798,16529,42,1,7565
20362,20856,19471,20410,27,1,7566
16122,15038,14948,15217,57,1,7567
16186,15593,17204,16233,27,-1,7568
13227,14285,13491,14037,37,1,7569
13726,14137,12843,13777,34,1,7570
16508,20343,21600,21600,56,-1,7571
13933,14213,14038,14275,44,1,7572
18961,19194,18332,19651,36,-1,7573
12814,16022,17300,14332,54,1,7574
14026,14369,13813,14618,37,1,7575
15691,15755,16760,16319,42,-1,7576
16170,16597,16062,16987,34,1,7577
17299,16174,15706,16666,26,-1,7578
16061,15608,18639,17158,24,1,7579
24762,23331,23961,24793,52,-1,7580
18746,16244,19696,21600,24,-1,7581
22974,21649,23531,22709,42,-1,7582
17532,15382,16798,15930,37,1,7583
14654,13516,13896,13543,42,1,7584
15873,16805,15636,15874,27,1,7585
15201,17133,18480,16100,62,1,7586
14879,13703,13872,14166,33,1,7587
13951,13734,14643,15260,37,-1,7588
15028,13884,15316,14645,37,1,7589
13227,12667,13109,12208,32,1,7590
12205,12807,12021,13067,32,1,7591
18179,18133,18607,20541,36,-1,7592
13801,16048,17281,18314,51,1,7593
17428,20291,21214,19161,33,1,7594
14343,15118,13952,15016,27,1,7595
14809,16999,18951,17912,45,1,7596
12359,14078,11880,21600,56,1,7597
19207,19791,18098,18118,52,1,7598
14098,13091,14415,14373,27,1,7599
15451,15692,15507,15288,36,-1,7600
20990,20843,21309,21600,32,1,7601
18149,19137,16813,16243,39,1,7602
18704,18625,18247,19710,52,1,7603
22960,23394,23172,22595,37,-1,7604
16949,15674,16720,16592,47,1,7605
14896,15142,13082,13565,26,-1,7606
19270,20315,19951,19167,47,1,7607
17514,18050,18090,18104,37,1,7608
20611,19732,21860,18645,32,1,7609
14448,14363,15986,11810,44,1,7610
11001,11793,10491,10252,32,1,7611
14085,13380,14035,12855,27,-1,7612
20894,21600,21231,21272,32,-1,7613
17125,17421,16841,17167,42,1,7614
17120,16232,15621,16625,27,1,7615
17572,17693,17508,16789,62,1,7616
15560,17117,16409,16332,27,-1,7617
19746,18284,18587,18907,52,1,7618
12974,13507,13349,12819,35,-1,7619
14151,21600,16947,18413,39,1,7620
16926,15950,16510,16339,32,1,7621
16051,16098,18393,21600,48,1,7622
18300,12994,19212,21600,37,1,7623
12764,13482,13841,12407,37,1,7624
20409,20237,21200,21381,42,1,7625
12886,14291,13843,13445,45,-1,7626
14383,14051,14268,14807,27,1,7627
18113,17561,16986,18117,32,1,7628
15116,16510,16419,15702,52,-1,7629
14487,15929,12511,17950,54,1,7630
17027,16464,16583,17886,27,-1,7631
18403,15218,19566,18794,42,-1,7632
21514,21245,20941,21600,27,-1,7633
15948,15088,16643,16860,32,-1,7634
22054,21650,22334,23149,27,1,7635
19996,19477,19159,18494,26,-1,7636
14849,13804,13340,13995,27,1,7637
17290,13916,14372,21600,36,1,7638
16970,16268,17702,16522,37,1,7639
10925,12131,11895,10918,52,1,7640
12139,14245,14589,14302,44,1,7641
19006,17969,17998,18401,31,-1,7642
13759,14008,12741,14485,37,1,7643
21600,17131,16655,21600,42,1,7644
11081,11504,11478,12382,42,1,7645
15852,19561,16819,16244,43,-1,7646
21281,20984,20537,20692,42,1,7647
14074,15562,14154,15137,36,1,7648
15318,16668,16889,16160,37,1,7649
20058,20251,20299,20992,37,1,7650
14331,14731,15578,15869,27,1,7651
14090,17741,14381,21600,24,-1,7652
11825,12456,11645,11362,23,1,7653
20453,20360,20830,20312,32,-1,7654
15695,16240,16151,16335,32,-1,7655
16999,21600,17402,12706,40,1,7656
14442,14047,14181,14157,27,1,7657
15425,13149,16310,15859,46,1,7658
13442,12688,13148,12891,52,1,7659
22218,22521,22634,22928,47,1,7660
14305,17575,15956,16806,45,1,7661
16507,16712,17045,17477,57,1,7662
16004,16392,17112,19625,45,1,7663
13292,15729,21600,14262,35,1,7664
12498,13219,19505,14220,21,1,7665
13737,12949,13266,13857,37,1,7666
15863,16885,17148,15634,27,1,7667
13952,14244,14002,13264,21,1,7668
19562,19481,18689,19792,42,1,7669
21693,21717,21600,21130,42,1,7670
15591,15860,16326,17066,32,-1,7671
32177,18516,17954,14639,30,1,7672
13042,12325,12061,13200,45,1,7673
15137,11787,13721,13244,33,1,7674
15307,14568,13875,14858,42,1,7675
16365,16640,16538,16813,32,-1,7676
21243,21953,20762,20297,21,1,7677
15990,18257,23462,19325,37,-1,7678
14179,13237,14760,13280,26,-1,7679
15138,14211,15127,14948,52,1,7680
14025,15052,15131,14657,52,1,7681
15770,17927,19994,17988,25,-1,7682
18288,18418,17916,17691,47,-1,7683
22592,22120,21430,22549,52,1,7684
11100,11871,12010,10780,21,1,7685
18518,18978,19220,19016,52,1,7686
15816,15318,15285,16378,42,1,7687
13252,12763,21100,14827,29,1,7688
15458,18315,18964,16393,26,1,7689
14646,14823,14606,13771,42,-1,7690
16026,13683,13916,14962,22,1,7691
15776,15267,15861,17044,50,-1,7692
14173,15204,14145,14853,62,1,7693
15040,15205,13789,14069,67,1,7694
23771,22814,23967,23642,42,1,7695
13989,14728,14084,15262,57,1,7696
14822,17693,17376,16328,42,1,7697
20707,19576,19813,19870,27,1,7698
20856,22005,21600,21203,21,-1,7699
13290,14375,12940,13407,24,1,7700
12126,13940,13835,12670,45,1,7701
16396,15440,17033,15161,37,1,7702
18106,17900,17105,21600,37,-1,7703
10662,12110,11519,11524,27,1,7704
17596,17644,17356,18025,47,1,7705
13937,16994,16046,17178,44,1,7706
15988,16378,24108,18620,36,1,7707
18931,17858,18453,18638,37,1,7708
14812,15201,13400,13769,42,-1,7709
18027,17114,18477,17706,27,1,7710
12300,13140,12573,11196,37,1,7711
18656,19160,19824,18917,44,1,7712
17187,17272,16996,17821,32,-1,7713
13298,11574,17373,14890,21,1,7714
15749,17373,16900,16731,42,1,7715
16561,15377,15021,14673,37,-1,7716
22103,22734,21600,23192,32,1,7717
21148,21745,21600,21435,47,1,7718
14685,13977,17559,14467,42,1,7719
19834,20870,20789,21356,46,-1,7720
11926,12244,11365,11577,47,1,7721
16380,15894,15303,14905,21,1,7722
18434,18124,18392,18179,42,1,7723
13049,17776,18620,17408,48,1,7724
15378,15701,14875,16048,52,-1,7725
18120,19369,17715,19084,42,1,7726
16198,16275,16479,17424,27,1,7727
18392,17199,18615,21600,41,1,7728
12534,11503,11524,11334,33,-1,7729
20652,19326,20984,20813,27,-1,7730
17057,16202,16946,16127,26,-1,7731
16101,17986,19840,17587,28,-1,7732
16640,16293,17078,18409,26,-1,7733
13582,14402,13960,14430,37,1,7734
17910,16950,17120,19351,36,-1,7735
14639,13162,13870,13464,21,-1,7736
13811,13518,13210,13113,47,-1,7737
19982,20297,17623,20380,53,1,7738
13201,13821,14195,13946,51,1,7739
14665,21600,18381,19240,27,1,7740
15687,15474,16961,16185,21,1,7741
16370,17340,16822,15832,42,-1,7742
14007,14162,14985,15135,56,1,7743
12550,12490,11376,12630,21,1,7744
10944,10294,11550,11152,27,-1,7745
20341,20424,24170,18837,24,1,7746
14778,15369,15851,14459,37,1,7747
20441,20568,20074,21384,32,1,7748
12085,13004,12526,13459,32,1,7749
20050,20646,18335,21600,35,-1,7750
12213,16710,14890,14921,47,1,7751
14667,13902,13592,13267,21,1,7752
12957,12028,13487,13631,43,1,7753
15803,16453,15405,14969,20,-1,7754
14939,13837,13066,13928,37,1,7755
19802,20492,19008,18909,21,1,7756
15812,16115,14933,16579,42,1,7757
20437,21600,17320,20146,40,1,7758
16080,13848,14608,14962,33,1,7759
17443,17725,16753,16255,36,1,7760
16274,15662,20404,16688,33,-1,7761
13411,12982,13134,12955,26,1,7762
12802,14428,13264,13647,23,-1,7763
13133,12500,13673,12684,47,1,7764
12617,11897,13156,12426,27,1,7765
28473,19793,30747,31380,34,1,7766
20612,22045,20601,21600,37,1,7767
17633,17063,18108,17957,44,1,7768
12405,13733,12681,14282,37,1,7769
19284,19464,18207,18817,37,1,7770
14088,13622,14997,15244,42,1,7771
