Id,Gender,avg(Age),avg(AvgTime)
7765,M,27.0000,12617.000000000
7766,M,33.6667,27306.666666666
7767,M,37.0000,21600.000000000
7768,M,43.0000,17067.000000000
7769,M,36.2500,13538.250000000
7770,M,37.0000,18207.000000000
7771,M,42.0000,15244.000000000
7772,M,52.0000,16418.000000000
7773,M,42.0000,17488.000000000
7774,M,38.4000,17029.000000000
7775,M,62.0000,16162.000000000
7776,M,42.0000,21600.000000000
7777,F,42.0000,22140.000000000
7778,M,37.0000,16640.000000000
7779,M,38.6667,15296.000000000
7780,F,21.0000,14330.000000000
7781,M,52.0000,16500.000000000
7782,F,22.6667,15395.000000000
7783,F,37.0000,19849.000000000
7784,M,37.0000,14031.000000000
7785,M,29.5000,11380.500000000
7786,M,42.0000,19240.000000000
7787,F,37.0000,25409.000000000
7789,M,50.3333,19154.666666666
7790,F,27.0000,22449.000000000
7791,M,28.3333,15220.333333333
7792,M,21.0000,15515.000000000
7793,M,27.0000,12868.000000000
7794,M,37.0000,13767.000000000
7795,F,42.0000,15452.000000000
7796,M,32.4000,14946.600000000
7797,M,32.0000,14526.000000000
7798,F,42.0000,14667.000000000
7799,M,27.0000,10769.000000000
7800,M,43.4000,19508.200000000
7801,M,33.0000,16013.500000000
7802,M,42.0000,15480.000000000
7803,M,37.0000,15495.000000000
7804,M,37.0000,20193.000000000
7805,M,45.2000,14399.200000000
7806,M,47.0000,22716.000000000
7807,F,21.0000,15436.000000000
7808,M,32.6667,16388.666666666
7809,M,21.0000,19622.000000000
7810,M,47.0000,13229.000000000
7811,M,39.5000,18750.000000000
7812,M,57.0000,15627.000000000
7813,F,37.0000,20317.000000000
7814,M,37.0000,14662.000000000
7815,M,32.0000,13650.000000000
7816,F,21.0000,15150.000000000
7817,M,35.3333,14712.666666666
7818,M,52.0000,18268.000000000
7819,M,21.0000,13920.000000000
7820,M,32.0000,14659.500000000
7821,M,21.0000,13131.000000000
7822,F,52.0000,18530.000000000
7823,F,27.0000,17803.000000000
7824,M,27.0000,13230.000000000
7825,F,43.0000,16831.000000000
7826,F,47.0000,15383.000000000
7827,M,21.0000,16314.666666666
7828,M,62.0000,24295.000000000
7829,F,21.0000,18200.000000000
7830,M,33.3333,14924.555555555
7831,F,21.5000,16887.000000000
7832,M,36.0000,15052.666666666
7833,F,44.5000,17530.500000000
7834,M,27.0000,20741.000000000
7835,F,38.4000,25952.800000000
7836,F,32.0000,13364.000000000
7837,F,47.0000,24959.000000000
7838,F,38.8750,16348.250000000
7839,M,42.0000,16885.000000000
7840,M,37.0000,14200.000000000
7841,M,21.0000,15657.333333333
7842,F,42.0000,14329.000000000
7843,F,47.0000,16183.000000000
7844,M,21.0000,21600.000000000
7845,M,27.0000,13281.000000000
7846,M,27.0000,10805.000000000
7847,F,21.0000,16059.000000000
7848,M,21.0000,13843.000000000
7849,M,37.0000,14407.000000000
7850,M,27.0000,16732.000000000
7851,M,32.0000,11336.000000000
7852,F,47.0000,20035.000000000
7853,M,21.0000,16723.000000000
7854,M,42.0000,21600.000000000
7855,F,32.0000,20216.000000000
7856,M,37.0000,19450.000000000
7857,M,42.0000,15879.500000000
7858,M,37.0000,16666.666666666
7859,M,52.0000,15781.000000000
7860,M,32.0000,15844.000000000
7861,M,42.0000,14739.000000000
7862,M,37.0000,20821.000000000
7863,F,21.0000,22010.000000000
7864,F,42.0000,14170.000000000
7865,M,47.0000,12660.000000000
7866,M,37.0000,11750.000000000
7867,F,22.5000,13794.000000000
7868,M,37.0000,18748.000000000
7869,F,40.3333,16777.000000000
7870,M,47.0000,18666.000000000
7871,M,37.0000,20935.000000000
7872,M,27.0000,17355.000000000
7873,M,52.0000,16871.000000000
7874,M,42.0000,14094.000000000
7875,M,37.0000,16124.166666666
7876,F,32.0000,19817.000000000
7877,M,32.0000,14621.375000000
7878,M,67.0000,21577.000000000
7879,M,35.8000,13008.000000000
7880,M,32.0000,15315.000000000
7881,M,42.0000,10372.000000000
7882,F,32.0000,24051.500000000
7883,M,41.6250,13616.250000000
7884,M,30.2000,11008.000000000
7885,M,42.0000,13075.000000000
7886,F,37.0000,21600.000000000
7887,M,27.0000,14625.000000000
7890,M,37.0000,12357.000000000
7891,M,27.0000,18855.000000000
7892,M,27.0000,15775.000000000
7893,M,43.0000,13474.500000000
7894,M,37.0000,19755.000000000
7895,M,35.5000,11111.000000000
7896,M,21.0000,12856.500000000
7897,M,45.5000,15748.500000000
7898,M,21.0000,20986.000000000
7899,M,42.0000,21600.000000000
7900,F,42.0000,21744.000000000
7901,M,55.7500,21571.500000000
7902,M,37.0000,20125.000000000
7903,M,37.0000,16348.000000000
7904,F,32.0000,15629.000000000
7905,M,37.0000,14910.000000000
7906,M,32.0000,11111.000000000
7907,M,29.5000,21600.000000000
7908,M,33.2500,21496.000000000
7909,M,37.0000,20742.000000000
7910,F,27.0000,17778.000000000
7912,M,42.0000,19345.000000000
7913,M,49.5000,14318.000000000
7914,M,32.0000,15490.000000000
7915,M,33.2000,15167.000000000
7916,M,42.0000,24509.000000000
7917,M,37.6000,12497.600000000
7918,F,36.0000,16984.000000000
7919,M,21.0000,12808.000000000
7920,F,36.0000,18169.333333333
7921,M,27.0000,24216.000000000
7922,M,35.0000,12238.000000000
7923,F,37.0000,16093.000000000
7924,M,52.0000,18002.000000000
7925,M,32.0000,16330.000000000
7926,M,21.0000,17940.500000000
7927,F,27.0000,16036.000000000
7928,M,42.0000,12172.000000000
7929,F,27.0000,18002.000000000
7930,M,37.0000,16082.000000000
7931,F,37.0000,13798.000000000
7932,M,45.9412,15576.529411764
7933,F,39.5000,20678.500000000
7934,F,27.0000,16004.000000000
7935,M,47.0000,17375.000000000
7936,M,42.0000,21600.000000000
7937,F,37.0000,19376.000000000
7938,F,27.0000,17275.000000000
7939,M,52.0000,14703.000000000
7940,M,52.0000,20110.000000000
7941,F,47.0000,21217.000000000
7942,M,42.0000,20055.000000000
7943,M,37.0000,16379.000000000
7944,F,33.0000,16080.000000000
7945,M,42.0000,19776.000000000
7946,F,37.0000,22937.000000000
7947,F,35.5000,15594.500000000
7948,M,42.0000,10572.000000000
7949,M,47.0000,12855.000000000
7950,F,21.0000,19113.750000000
7951,M,27.0000,16755.000000000
7952,F,47.0000,17289.000000000
7953,M,33.0000,14875.500000000
7954,M,47.0000,11402.000000000
7955,M,27.0000,22150.000000000
7956,F,34.5000,16936.500000000
7957,M,52.0000,13347.000000000
7958,M,37.0000,13572.000000000
7959,M,45.4286,13519.571428571
7961,M,44.5000,15916.000000000
7962,M,32.0000,13625.000000000
7963,M,32.0000,13334.000000000
7964,F,47.0000,23204.000000000
7965,M,38.2500,18218.000000000
7966,F,42.0000,21446.000000000
7967,M,27.0000,9947.000000000
7968,M,32.6667,15753.000000000
7969,M,42.0000,20169.000000000
7970,F,37.0000,13616.000000000
7971,M,43.0000,15255.600000000
7972,F,42.0000,13239.000000000
7973,M,42.0000,17202.000000000
7974,M,62.0000,21600.000000000
7975,M,57.0000,10931.000000000
7976,M,51.6000,12222.400000000
7977,M,49.5000,14894.500000000
7978,M,42.0000,21152.000000000
7979,M,32.0000,17114.000000000
7980,M,35.3333,13354.000000000
7981,M,42.0000,15866.000000000
7982,M,32.0000,12521.000000000
7983,M,57.0000,14069.000000000
7984,F,33.3333,17669.000000000
7985,M,42.0000,15314.333333333
7986,M,32.0000,11626.000000000
7987,M,32.0000,12006.000000000
7988,F,35.0000,14622.000000000
7989,F,42.0000,16503.000000000
7990,F,37.0000,17056.000000000
7991,M,62.0000,12562.000000000
7992,F,42.0000,25337.000000000
7993,M,47.0000,20081.000000000
7994,M,47.0000,14907.000000000
7995,F,47.0000,21463.000000000
7996,M,16.0000,21600.000000000
7997,M,42.0000,14363.000000000
7998,F,52.0000,18507.000000000
7999,M,32.0000,21733.000000000
8000,F,37.0000,15642.000000000
8001,M,37.0000,15598.000000000
8002,M,27.0000,21988.000000000
8004,M,47.0000,16841.500000000
8005,M,52.0000,14331.000000000
8006,F,49.8000,16357.800000000
8007,M,40.0000,15193.000000000
8008,F,37.0000,21600.000000000
8009,M,47.0000,22132.000000000
8010,M,21.0000,14491.000000000
8011,M,27.0000,23399.000000000
8012,F,37.0000,11746.000000000
8013,F,32.0000,15248.000000000
8014,M,70.5000,23147.000000000
8015,M,52.0000,15483.000000000
8016,M,21.0000,18361.000000000
8017,M,21.0000,11902.000000000
8019,F,35.7500,17522.000000000
8020,M,27.0000,13922.000000000
8021,M,43.0000,16610.500000000
8022,F,37.0000,18678.000000000
8023,M,27.0000,18350.000000000
8024,M,32.0000,13745.000000000
8025,M,21.0000,18278.000000000
8026,M,21.0000,13197.000000000
8027,F,42.0000,22905.000000000
8028,M,37.0000,16458.000000000
8029,M,27.0000,23523.000000000
8030,M,32.0000,15355.000000000
8031,M,27.0000,14071.000000000
8032,M,41.8889,17657.555555555
8033,M,21.0000,15405.000000000
8034,M,32.0000,13096.000000000
8035,F,47.0000,23396.000000000
8036,F,27.0000,21600.000000000
8037,F,37.0000,17181.000000000
8038,M,21.0000,17698.000000000
8039,M,27.0000,14387.000000000
8040,F,32.0000,15763.000000000
8041,F,27.0000,21068.000000000
8042,F,32.0000,20760.000000000
8043,M,37.0000,16848.000000000
8044,M,41.6923,17364.692307692
8045,M,32.0000,14516.000000000
8046,M,32.0000,18443.000000000
8047,F,37.0000,15143.000000000
8048,M,27.0000,16758.000000000
8049,F,32.0000,19794.000000000
8050,F,42.0000,14942.000000000
8051,M,52.0000,14943.000000000
8052,M,32.0000,17616.000000000
8053,M,32.6667,15944.666666666
8054,M,42.0000,22303.000000000
8055,F,37.0000,18640.000000000
8057,F,42.5000,16708.000000000
8058,M,32.0000,18951.000000000
8059,M,37.0000,12982.000000000
8060,F,35.0000,17755.777777777
8061,F,52.0000,14651.000000000
8062,M,33.6667,13433.333333333
8063,M,45.6667,19055.333333333
8064,M,32.0000,14722.000000000
8065,M,47.0000,15411.000000000
8066,F,29.5000,18303.000000000
8067,F,37.0000,14111.000000000
8068,M,21.0000,14030.000000000
8069,F,37.0000,16655.666666666
8070,F,42.0000,15779.000000000
8071,M,21.0000,13024.500000000
8072,M,32.0000,15838.000000000
8073,M,21.0000,14828.000000000
8074,M,35.5000,12833.250000000
8075,F,32.0000,16620.000000000
8076,M,42.0000,15856.000000000
8077,M,27.0000,14179.000000000
8078,M,55.5000,17961.500000000
8079,M,37.0000,14282.000000000
8080,M,37.0000,19304.000000000
8081,M,35.5000,18006.000000000
8083,F,47.0000,21600.000000000
8084,F,27.0000,15840.000000000
8085,M,42.0000,16111.000000000
8086,M,37.0000,12973.000000000
8087,M,57.0000,14369.000000000
8088,F,27.0000,19798.000000000
8089,M,44.5000,14041.000000000
8090,F,21.0000,16540.000000000
8091,F,52.0000,18527.000000000
8092,M,42.0000,11328.666666666
8093,F,32.0000,19948.000000000
8094,F,27.0000,19508.000000000
8095,M,52.0000,15489.000000000
8096,F,24.0000,12938.666666666
8097,M,47.0000,12052.000000000
8098,M,35.0000,15708.250000000
8099,F,27.0000,16435.000000000
8100,F,42.0000,21600.000000000
8101,F,21.0000,17409.000000000
8102,M,37.0000,13902.000000000
8103,F,37.0000,13648.000000000
8104,M,30.7500,15577.500000000
8105,M,27.0000,11923.000000000
8106,M,42.0000,19886.000000000
8107,M,37.0000,16796.000000000
8108,M,32.0000,12298.500000000
8109,M,47.0000,18905.000000000
8110,M,45.0000,14196.666666666
8111,M,47.0000,15010.000000000
8112,M,23.0000,16414.000000000
8113,M,37.0000,12583.000000000
8114,F,27.0000,14814.000000000
8115,M,37.0000,21472.000000000
8116,M,27.0000,20016.000000000
8117,M,47.0000,18250.000000000
8118,M,32.0000,20664.000000000
8119,M,56.2500,19731.000000000
8120,M,57.0000,17807.000000000
8121,F,27.8889,17151.333333333
8122,M,27.0000,19382.000000000
8124,M,27.0000,12419.000000000
8125,M,41.2500,18948.750000000
8126,M,32.0000,14056.000000000
8127,M,28.4000,14463.400000000
8128,M,52.0000,16788.000000000
8129,M,42.0000,15659.000000000
8130,M,27.0000,12604.000000000
8131,M,37.0000,22161.000000000
8132,M,73.0000,20209.500000000
8133,M,42.0000,20941.000000000
8134,M,26.0000,17606.000000000
8135,F,32.0000,16901.000000000
8136,M,21.0000,17271.000000000
8137,M,47.0000,20534.000000000
8138,M,40.3333,13984.666666666
8139,M,37.0000,13138.000000000
8140,F,42.5000,16778.500000000
8141,M,42.0000,13304.000000000
8142,M,32.0000,19897.000000000
8143,F,32.0000,16887.000000000
8144,F,52.0000,20591.000000000
8145,F,33.0000,16352.500000000
8146,M,37.0000,20334.000000000
8147,M,32.0000,18158.000000000
8148,F,27.0000,14665.000000000
8149,M,43.0000,14565.000000000
8150,F,43.5000,16223.000000000
8151,F,32.0000,14420.333333333
8152,M,27.0000,16454.000000000
8153,M,32.0000,22514.000000000
8154,M,45.5000,12838.000000000
8155,M,57.0000,22924.000000000
8156,M,43.0000,14388.500000000
8157,M,47.0000,10469.000000000
8158,M,42.5000,13131.000000000
8159,M,32.0000,12751.000000000
8160,F,38.6667,19334.666666666
8161,M,47.0000,20129.000000000
8162,F,37.0000,14623.500000000
8163,F,27.0000,16953.000000000
8164,M,37.0000,18524.500000000
8165,F,32.0000,15341.000000000
8166,M,47.0000,20079.000000000
8167,M,22.2000,11505.800000000
8168,F,32.0000,18316.000000000
8169,M,37.0000,12373.000000000
8170,F,37.0000,22634.000000000
8171,M,27.0000,17560.000000000
8172,M,37.0000,11128.000000000
8173,M,37.0000,19564.000000000
8174,F,21.0000,14724.000000000
8175,M,41.6667,15190.500000000
8176,F,52.0000,25443.000000000
8177,F,54.5000,19623.500000000
8178,F,21.0000,15696.000000000
8179,F,47.0000,22258.000000000
8180,M,27.0000,14683.000000000
8181,M,21.0000,16552.000000000
8182,F,30.4000,17410.800000000
8184,M,57.0000,17716.000000000
8185,M,32.0000,21600.000000000
8186,M,43.6667,20142.333333333
8187,M,57.0000,13336.000000000
8189,M,42.2000,16004.000000000
8190,M,22.5000,11943.500000000
8191,M,49.5000,16060.000000000
8193,M,57.0000,24900.500000000
8194,F,37.0000,20843.000000000
8195,M,37.0000,14550.000000000
8196,F,42.0000,20958.000000000
8197,M,21.0000,21716.500000000
8198,M,27.0000,12834.000000000
8199,M,42.0000,17459.000000000
8200,M,21.0000,22602.000000000
8201,M,42.0000,16236.000000000
8202,M,27.0000,19685.000000000
8203,M,53.0000,13735.750000000
8204,M,27.0000,16663.000000000
8205,M,37.0000,12341.000000000
8206,M,47.0000,20454.000000000
8207,F,32.0000,14243.000000000
8208,M,32.6667,17400.333333333
8209,M,62.0000,15278.000000000
8210,M,47.0000,13620.000000000
8211,M,27.0000,16731.000000000
8212,F,42.0000,20686.000000000
8213,F,62.4000,16328.000000000
8214,F,47.0000,16098.000000000
8215,F,26.8571,14616.000000000
8217,M,32.0000,12906.000000000
8218,M,54.5556,18624.555555555
8219,M,35.2857,13886.142857142
8220,M,47.0000,16617.000000000
8221,M,38.0000,21926.714285714
8222,M,57.0000,18116.000000000
8223,F,37.0000,16133.000000000
8224,M,37.0000,12232.000000000
8225,M,37.0000,15761.000000000
8226,M,42.0000,14220.000000000
8227,F,21.0000,21114.000000000
8228,F,37.0000,17309.000000000
8229,M,21.0000,18592.000000000
8230,M,37.0000,13320.000000000
8231,F,27.0000,20202.000000000
8232,M,37.0000,20101.000000000
8233,M,21.0000,12600.000000000
8234,M,21.0000,17037.000000000
8235,M,42.6667,13748.333333333
8236,M,42.0000,16932.000000000
8237,M,53.3333,14118.000000000
8238,F,35.5000,21333.500000000
8239,F,37.0000,17625.500000000
8240,M,37.0000,15725.000000000
8241,M,37.0000,17691.333333333
8242,M,32.0000,14903.000000000
8243,F,42.0000,15396.000000000
8244,M,53.0000,16802.000000000
8245,M,42.5000,15098.833333333
8247,M,37.0000,18255.000000000
8248,M,32.0000,25261.000000000
8249,M,21.0000,25410.000000000
8250,M,37.0000,12078.000000000
8251,M,32.0000,21600.000000000
8252,M,47.0000,17229.000000000
8253,M,37.0000,13562.000000000
8254,F,57.0000,13520.000000000
8255,M,43.0000,20790.500000000
8256,M,33.5000,15315.500000000
8257,M,37.0000,12126.000000000
8258,M,62.0000,18399.000000000
8259,F,42.4000,16153.000000000
8260,M,58.1111,15571.555555555
8262,M,54.3333,14949.333333333
8263,M,48.7500,16523.250000000
8264,M,42.0000,20309.000000000
8265,F,57.0000,15445.000000000
8267,F,33.7500,14311.750000000
8268,M,32.5000,17150.750000000
8269,M,57.0000,16571.666666666
8270,M,47.0000,18273.000000000
8271,M,35.5000,17431.000000000
8272,M,27.0000,15542.000000000
8273,M,35.0000,14193.666666666
8274,M,33.0000,12335.000000000
8275,F,46.6667,18642.555555555
8276,M,57.0000,12923.000000000
8277,M,52.6667,14683.833333333
8278,M,57.0000,13069.000000000
8279,M,52.0000,20888.000000000
8280,M,32.0000,11116.000000000
8281,M,52.0000,11680.000000000
8282,M,42.0000,25256.000000000
8283,F,21.0000,16167.000000000
8284,F,36.0000,16545.153846153
8286,M,47.0000,18229.000000000
8287,M,47.0000,14607.000000000
8288,F,37.0000,14243.000000000
8289,M,27.0000,13153.000000000
8290,M,52.0000,14153.000000000
8291,M,37.0000,18162.000000000
8292,M,21.0000,19202.000000000
8293,M,21.0000,14536.000000000
8294,M,43.0000,17746.000000000
8295,F,42.0000,19644.000000000
8296,M,47.0000,21969.000000000
8297,F,32.0000,16250.000000000
8298,M,27.0000,21909.000000000
8299,F,21.0000,16620.000000000
8300,F,42.0000,15897.000000000
8301,M,32.0000,13607.000000000
8302,M,42.5000,16930.750000000
8303,F,21.0000,19687.000000000
8304,F,35.5000,13858.000000000
8305,F,23.7500,14289.375000000
8306,M,45.3333,15082.000000000
8307,M,67.0000,17107.000000000
8308,M,27.0000,17544.000000000
8309,F,52.0000,17533.000000000
8310,F,32.0000,20496.000000000
8311,M,47.0000,17344.000000000
8312,F,27.0000,19759.000000000
8313,F,33.7500,19854.500000000
8314,M,27.0000,23609.000000000
8315,M,42.0000,14493.500000000
8316,F,52.0000,24185.000000000
8317,M,55.5000,15366.000000000
8318,M,32.3333,11706.500000000
8319,M,27.0000,15959.000000000
8320,M,42.0000,18977.000000000
8321,F,47.0000,23449.000000000
8322,M,27.0000,21600.000000000
8323,F,32.0000,20764.000000000
8324,M,67.0000,16598.000000000
8325,M,35.5000,21534.000000000
8326,M,41.5714,15033.142857142
8327,M,37.0000,12639.000000000
8328,F,47.0000,22489.000000000
8329,M,37.0000,12111.500000000
8330,M,42.4000,14624.000000000
8331,F,32.0000,16633.000000000
8332,M,32.0000,18106.000000000
8333,M,52.0000,16769.000000000
8334,M,57.0000,17146.000000000
8335,M,27.0000,22212.000000000
8336,M,45.0000,16114.600000000
8337,M,27.0000,17023.000000000
8338,M,32.0000,12964.000000000
8339,M,37.0000,21600.000000000
8340,M,30.7500,14014.250000000
8341,M,42.0000,16719.000000000
8342,M,52.0000,14645.000000000
8343,M,42.0000,13877.000000000
8344,M,37.0000,16959.000000000
8345,F,47.0000,17027.000000000
8346,F,52.0000,16706.000000000
8347,M,27.0000,17627.000000000
8348,M,37.0000,14902.000000000
8349,M,37.0000,19878.000000000
8350,M,37.0000,16482.000000000
8351,F,62.0000,20672.000000000
8352,M,27.0000,12166.000000000
8353,M,33.0000,14183.000000000
8355,M,37.0000,13075.000000000
8356,M,42.0000,18424.000000000
8357,M,43.0000,17825.000000000
8358,M,27.0000,14597.000000000
8359,M,42.0000,14948.000000000
8360,F,42.0000,30826.000000000
8361,F,37.0000,15578.000000000
8362,M,32.0000,14711.000000000
8363,M,21.0000,20489.000000000
8364,M,47.0000,13287.000000000
8365,M,57.0000,19263.666666666
8366,M,56.8750,15850.875000000
8367,M,32.0000,15552.000000000
8368,M,33.0000,13858.500000000
8369,F,32.0000,16236.000000000
8370,M,37.0000,10757.000000000
8371,M,65.5000,15208.000000000
8372,F,37.0000,16869.000000000
8373,M,23.7143,15675.857142857
8374,M,32.0000,11775.000000000
8375,M,32.0000,17436.000000000
8376,M,27.0000,22456.000000000
8377,F,37.0000,20646.000000000
8378,M,47.0000,13589.000000000
8379,M,57.0000,18970.000000000
8380,M,47.0000,17535.000000000
8381,M,21.0000,21798.000000000
8382,M,21.0000,19474.000000000
8383,M,37.0000,14163.500000000
8384,M,57.0000,14745.000000000
8385,M,25.8000,13553.000000000
8386,M,42.0000,17284.000000000
8387,M,37.0000,14508.000000000
8388,F,32.0000,17033.500000000
8389,M,53.0000,12650.000000000
8390,M,21.0000,12109.000000000
8391,M,40.7500,18772.000000000
8392,F,27.0000,16018.000000000
8393,M,57.0000,16075.750000000
8394,M,28.0000,18051.500000000
8395,M,33.0000,10988.500000000
8396,M,33.0000,16523.500000000
8397,M,37.0000,22251.000000000
8398,M,44.2500,15114.500000000
8399,F,21.0000,11340.000000000
8400,M,42.0000,17555.000000000
8401,F,37.0000,22406.000000000
8402,F,37.0000,20119.000000000
8403,M,44.2500,14803.750000000
8404,M,57.0000,13555.000000000
8405,M,44.6000,14234.600000000
8406,M,42.0000,19551.000000000
8407,M,52.0000,22932.000000000
8408,M,52.0000,13740.000000000
8409,F,42.0000,21600.000000000
8410,M,42.0000,17541.000000000
8411,M,37.0000,16222.500000000
8412,M,42.0000,19107.666666666
8413,M,37.0000,14570.666666666
