Participant Id,Gender,Age,TimeOfCompletion
8074.0,M,34.5,12188.0792
8074.0,M,37.0,21600.0
8075.0,F,32.0,16620.0
8076.0,M,42.0,15856.5827
8077.0,M,27.0,14179.0
8078.0,M,57.0,21600.0
8078.0,M,54.5,14323.5947
8079.0,M,37.0,14282.0
8080.0,M,37.0,17008.0
8080.0,M,37.0,21600.0
8081.0,M,34.5,14412.4922
8081.0,M,37.0,21600.0
8083.0,F,47.0,21600.0
8083.0,F,47.0,21600.0
8084.0,F,27.0,15840.0
8085.0,M,42.0,16111.4222
8086.0,M,37.0,12973.0
8087.0,M,57.0,14369.0312
8088.0,F,27.0,19798.0
8089.0,M,47.0,16898.0
8089.0,M,42.0,11184.5252
8090.0,F,21.0,16540.0
8091.0,F,52.0,18527.4587
8092.0,M,42.0,10975.0
8092.0,M,42.0,10949.0
8092.0,M,42.0,12062.0
8093.0,F,32.0,19948.0
8094.0,F,27.0,19808.0
8094.0,F,27.0,19208.0
8095.0,M,52.0,15489.0
8096.0,F,24.5,12557.4977
8096.0,F,21.0,13030.0
8096.0,F,27.0,13229.0
8097.0,M,47.0,12052.0
8098.0,M,32.0,15565.0
8098.0,M,37.0,16459.0
8098.0,M,34.5,15376.5362
8098.0,M,37.0,15433.0
8099.0,F,27.0,16435.0
8100.0,F,42.0,21600.0
8101.0,F,21.0,17409.0
8102.0,M,37.0,13902.0
8103.0,F,37.0,13648.0
8104.0,M,32.0,13148.1722
8104.0,M,32.0,13031.6177
8104.0,M,27.0,21600.0
8104.0,M,32.0,14531.0
8105.0,M,27.0,11923.3622
8106.0,M,42.0,19886.6027
8107.0,M,37.0,16796.0
8108.0,M,32.0,12735.0
8108.0,M,32.0,11862.1217
8109.0,M,47.0,18905.0
8110.0,M,44.5,13728.9692
8110.0,M,44.5,15016.9952
8110.0,M,47.0,13846.0
8111.0,M,47.0,15010.0
8112.0,M,24.5,14728.5722
8112.0,M,21.0,18117.0
8112.0,M,24.5,16397.8697
8113.0,M,37.0,12583.0
8114.0,F,27.0,14814.0
8115.0,M,37.0,21472.0
8116.0,M,27.0,20016.0
8117.0,M,47.0,18250.0
8118.0,M,32.0,20664.0
8119.0,M,57.0,20575.0
8119.0,M,57.0,21600.0
8119.0,M,57.0,21600.0
8119.0,M,54.5,15149.0
8120.0,M,57.0,21600.0
8120.0,M,57.0,13423.0
8120.0,M,57.0,14605.0
8120.0,M,57.0,21600.0
8121.0,F,27.0,14558.6792
8121.0,F,24.5,17006.3237
8121.0,F,34.5,21600.0
8121.0,F,32.0,21600.0
8121.0,F,32.0,18953.0
8121.0,F,24.5,15335.0507
8121.0,F,27.0,14084.5592
8121.0,F,27.0,14957.7302
8121.0,F,24.5,16269.4622
8122.0,M,27.0,19382.0
8124.0,M,27.0,12419.0
8125.0,M,42.0,18035.5592
8125.0,M,42.0,21600.0
8125.0,M,37.0,21600.0
8125.0,M,44.5,14560.6547
8126.0,M,32.0,14056.0
8127.0,M,27.0,13419.0
8127.0,M,32.0,21600.0
8127.0,M,32.0,11482.8257
8127.0,M,24.5,13140.2702
8127.0,M,27.0,12676.0277
8128.0,M,52.0,21600.0
8128.0,M,52.0,11976.0
8129.0,M,42.0,15659.0
8130.0,M,27.0,12604.0
8131.0,M,37.0,22161.0
8132.0,M,74.5,18819.0
8132.0,M,72.0,21600.0
8133.0,M,42.0,20941.5197
8134.0,M,27.0,21600.0
8134.0,M,27.0,16755.0
8134.0,M,24.5,14463.8552
8135.0,F,32.0,16901.0
8136.0,M,21.0,17271.0
8137.0,M,47.0,20534.0
8138.0,M,42.0,14596.0
8138.0,M,42.0,13541.0
8138.0,M,37.0,13817.8667
8139.0,M,37.0,13138.0
8140.0,F,44.5,14649.5522
8140.0,F,42.0,14762.1557
8140.0,F,42.0,17444.8847
8140.0,F,42.0,20259.0
8141.0,M,42.0,13304.0
8142.0,M,32.0,19897.0
8143.0,F,32.0,16887.7937
8144.0,F,52.0,16918.0
8144.0,F,52.0,24264.3107
8145.0,F,32.0,17698.0
8145.0,F,34.5,15007.1177
8146.0,M,37.0,18918.6077
8146.0,M,37.0,21750.0
8147.0,M,32.0,18158.0
8148.0,F,27.0,14665.3562
8149.0,M,44.5,13351.6487
8149.0,M,42.0,15779.0
8150.0,F,44.5,13914.6662
8150.0,F,42.0,21600.0
8150.0,F,44.5,15378.5117
8150.0,F,42.0,14992.0
8150.0,F,42.0,15556.0
8150.0,F,47.0,15898.0682
8151.0,F,32.0,13885.0337
8151.0,F,32.0,14311.7417
8151.0,F,32.0,15065.0
8152.0,M,27.0,16454.0
8153.0,M,32.0,22514.0
8154.0,M,47.0,13917.0
8154.0,M,44.5,11759.3957
8155.0,M,57.0,22924.0
8156.0,M,44.5,14869.0
8156.0,M,42.0,13908.0
8157.0,M,47.0,10469.0
8158.0,M,42.0,13741.0
8158.0,M,44.5,12681.9542
8158.0,M,42.0,14106.0
8158.0,M,42.0,11996.4557
8159.0,M,32.0,12751.0
8160.0,F,37.0,14804.0
8160.0,F,37.0,21600.0
8160.0,F,42.0,21600.0
8161.0,M,47.0,20129.0
8162.0,F,37.0,13756.0
8162.0,F,37.0,15491.0
8163.0,F,27.0,16406.0
8163.0,F,27.0,17500.1987
8164.0,M,37.0,16980.0
8164.0,M,37.0,20069.0
8165.0,F,32.0,15341.0
8166.0,M,47.0,20079.0
8167.0,M,21.0,11813.0
8167.0,M,24.5,10765.7192
8167.0,M,24.5,11010.6812
8167.0,M,21.0,11528.2622
8167.0,M,21.0,12413.2862
8168.0,F,32.0,18316.0802
8169.0,M,37.0,12373.7762
8170.0,F,37.0,22634.0
8171.0,M,27.0,13520.0
8171.0,M,27.0,21600.0
8172.0,M,37.0,11128.0
8173.0,M,37.0,19564.0
8174.0,F,21.0,16255.0
8174.0,F,21.0,13193.6087
8175.0,M,-1,16145.0057
8175.0,M,47.0,18216.0
8175.0,M,47.0,16424.0
8175.0,M,47.0,16129.0
8175.0,M,44.5,14054.9267
8175.0,M,44.5,12915.0632
8175.0,M,44.5,13618.3412
8175.0,M,44.5,14216.9177
8175.0,M,44.5,17316.4772
8175.0,M,52.0,16329.0
8175.0,M,44.5,13701.3122
8175.0,M,44.5,13223.2412
8176.0,F,52.0,25443.6842
8177.0,F,57.0,19560.6452
8177.0,F,52.0,19687.0
8178.0,F,21.0,15696.5672
8179.0,F,47.0,22916.0
8179.0,F,47.0,21600.0
8180.0,M,27.0,14683.0
8181.0,M,21.0,16798.0
8181.0,M,21.0,16306.0
8182.0,F,42.0,21600.0
8182.0,F,37.0,21600.0
8182.0,F,37.0,16161.0
8182.0,M,-1,13719.0917
8182.0,F,37.0,13974.0
8184.0,M,57.0,17716.0
8185.0,M,32.0,21600.0
8186.0,M,47.0,17227.5797
8186.0,M,42.0,21600.0
8186.0,M,42.0,21600.0
8187.0,M,57.0,13336.0
8189.0,M,54.5,14536.9487
8189.0,M,-1,13813.9157
8189.0,M,54.5,14331.4967
8189.0,M,52.0,21600.0
8189.0,M,52.0,15740.0282
8190.0,M,24.5,11065.9952
8190.0,M,21.0,12822.0
8191.0,M,52.0,15229.0
8191.0,M,47.0,16891.7447
8193.0,M,57.0,23344.0
8193.0,M,57.0,26457.1157
8194.0,F,37.0,20843.0
8195.0,M,37.0,14550.0
8196.0,F,42.0,20958.0
8197.0,M,21.0,17496.2477
8197.0,M,21.0,25937.0
8198.0,M,27.0,12834.0
8199.0,M,42.0,21600.0
8199.0,M,42.0,13318.0
8200.0,M,21.0,22602.0
8201.0,M,42.0,16236.0
8202.0,M,27.0,19685.0
8203.0,M,52.0,13659.8267
8203.0,M,54.5,12640.4687
8203.0,M,52.0,14181.0
8203.0,M,54.5,14463.8552
8204.0,M,27.0,12655.0
8204.0,M,27.0,21600.0
8204.0,M,27.0,10797.0
8204.0,M,27.0,21600.0
8205.0,M,37.0,11843.0
8205.0,M,37.0,12839.9942
8206.0,M,47.0,20454.0
8207.0,F,32.0,14242.0
8207.0,F,32.0,14244.0
8208.0,M,34.5,14863.0
8208.0,M,32.0,22992.0887
8208.0,M,32.0,14346.0
8209.0,M,62.0,15278.0
8210.0,M,47.0,13620.0
8211.0,M,27.0,16731.0
8212.0,F,42.0,20686.0
8213.0,F,62.0,15687.0
8213.0,F,62.0,14374.9577
8213.0,F,62.0,21600.0
8213.0,F,64.5,14461.8797
8213.0,F,62.0,15518.0
8214.0,F,47.0,16098.0
8215.0,F,27.0,12707.6357
8215.0,F,27.0,14496.0
8215.0,F,24.5,13484.0072
8215.0,F,27.0,21600.0
8215.0,F,24.5,13403.0117
8215.0,F,32.0,13146.0
8215.0,F,27.0,13476.1052
8217.0,M,32.0,12906.0
8218.0,M,54.5,14617.9442
8218.0,M,52.0,14157.6527
8218.0,M,52.0,16313.0
8218.0,M,57.0,21600.0
8218.0,M,54.5,21600.0
8218.0,M,57.0,21600.0
8218.0,M,54.5,14534.9732
8218.0,M,57.0,21600.0
8218.0,M,54.5,21600.0
8219.0,M,34.5,11146.9907
8219.0,M,37.0,11772.0
8219.0,M,37.0,21600.0
8219.0,M,37.0,11376.1487
8219.0,M,34.5,11058.0932
8219.0,M,34.5,18551.1647
8219.0,M,34.5,11700.1307
8220.0,M,47.0,16617.0
8221.0,M,37.0,21600.0
8221.0,M,37.0,21600.0
8221.0,M,42.0,21600.0
8221.0,M,42.0,21600.0
8221.0,M,37.0,23887.0
8221.0,M,37.0,21600.0
8221.0,M,34.5,21600.0
8222.0,M,57.0,18116.0
8223.0,F,37.0,16133.0
8224.0,M,37.0,12232.0
8225.0,M,37.0,15761.7587
8226.0,M,42.0,14220.0
8227.0,F,21.0,21114.0
8228.0,F,37.0,17309.0
8229.0,M,21.0,18592.0
8230.0,M,37.0,13320.0
8231.0,F,27.0,20202.0
8232.0,M,37.0,20101.0
8233.0,M,21.0,12600.0
8234.0,M,21.0,17037.0
8235.0,M,42.0,14406.5657
8235.0,M,44.5,13466.2277
8235.0,M,42.0,13373.0
8236.0,M,42.0,16932.0
8237.0,M,54.5,14076.6572
8237.0,M,52.0,14459.0
8237.0,M,54.5,13819.8422
8238.0,F,37.0,21067.9517
8238.0,F,34.5,21600.0
8239.0,F,37.0,14985.3872
8239.0,F,37.0,20266.0
8240.0,M,37.0,15725.0
8241.0,M,37.0,15157.2557
8241.0,M,37.0,21600.0
8241.0,M,37.0,16317.0
8242.0,M,32.0,14903.0
8243.0,F,42.0,15396.0
8244.0,M,52.0,18098.0
8244.0,M,54.5,15506.0
8245.0,M,42.0,21600.0
8245.0,M,42.0,21600.0
8245.0,M,42.0,21600.0
8245.0,M,44.5,19485.5762
8245.0,M,42.0,10843.0
8245.0,M,42.0,11887.8032
8245.0,M,44.5,10688.6747
8245.0,M,42.0,10748.0
8245.0,M,42.0,11380.0
8245.0,M,42.0,10510.8797
8245.0,M,42.0,10698.5522
8245.0,M,44.5,20147.3687
8247.0,M,37.0,18255.0
8248.0,M,32.0,25261.0
8249.0,M,21.0,25410.0
8250.0,M,37.0,12078.0
8251.0,M,32.0,21600.0
8252.0,M,47.0,17229.0
8253.0,M,37.0,13562.0
8254.0,F,57.0,13520.0
8255.0,M,42.0,23220.0
8255.0,M,44.5,18361.5167
8256.0,M,37.0,21600.0
8256.0,M,34.5,21600.0
8256.0,M,32.0,21600.0
8256.0,M,34.5,9153.7112
8256.0,M,32.0,9137.9072
8256.0,M,32.0,8803.0
8257.0,M,37.0,12126.0
8258.0,M,62.0,18399.0
8259.0,F,42.0,21600.0
8259.0,F,44.5,12174.2507
8259.0,F,42.0,21600.0
8259.0,F,42.0,13231.0
8259.0,F,42.0,12160.4222
8260.0,M,54.5,15208.6187
8260.0,M,57.0,15265.0
8260.0,M,62.0,19072.6967
8260.0,M,54.5,14299.8887
8260.0,M,57.0,15309.3692
8260.0,M,64.5,15040.7012
8260.0,M,57.0,15327.1487
8260.0,M,64.5,16012.6472
8260.0,M,54.5,14612.0177
8262.0,M,52.0,14988.0
8262.0,M,54.5,14066.7797
8262.0,M,57.0,15794.0
8263.0,M,52.0,11785.0772
8263.0,M,52.0,19870.7987
8263.0,M,47.0,21600.0
8263.0,M,44.5,12838.0187
8264.0,M,42.0,20309.0
8265.0,F,57.0,15445.0
8267.0,F,37.0,16261.0
8267.0,F,32.0,14693.0132
8267.0,F,34.5,12855.7982
8267.0,F,32.0,13438.5707
8268.0,M,32.0,21600.0
8268.0,M,34.5,12597.0077
8268.0,M,32.0,21600.0
8268.0,M,32.0,12806.4107
8269.0,M,57.0,21600.0
8269.0,M,57.0,12767.0
8269.0,M,57.0,15348.8792
8270.0,M,47.0,18273.0
8271.0,M,34.5,14851.0532
8271.0,M,37.0,20011.0
8272.0,M,27.0,15542.0
8273.0,M,34.5,14047.0247
8273.0,M,34.5,13786.2587
8273.0,M,37.0,14748.0
8274.0,M,34.5,11862.1217
8274.0,M,32.0,12808.0
8275.0,F,47.0,16453.0
8275.0,F,47.0,17109.0497
8275.0,F,47.0,21600.0
8275.0,F,47.0,16915.4507
8275.0,F,44.5,16316.8742
8275.0,F,47.0,18744.7637
8275.0,F,47.0,17446.0
8275.0,F,47.0,21600.0
8275.0,F,47.0,21600.0
8276.0,M,57.0,12923.0
8277.0,M,54.5,13229.1677
8277.0,M,52.0,12853.8227
8277.0,M,54.5,12903.2102
8277.0,M,52.0,12745.1702
8277.0,M,52.0,21600.0
8277.0,M,52.0,14773.0
8278.0,M,57.0,13069.1522
8279.0,M,52.0,20888.0
8280.0,M,32.0,11116.0
8281.0,M,52.0,11680.3757
8282.0,M,42.0,25256.0117
8283.0,F,21.0,16167.0
8284.0,F,37.0,14416.4432
8284.0,F,37.0,21600.0
8284.0,F,34.5,16243.7807
8284.0,F,34.5,13620.3167
8284.0,F,37.0,21600.0
8284.0,F,34.5,14230.7462
8284.0,F,37.0,15613.5962
8284.0,F,34.5,15609.6452
8284.0,F,34.5,13999.6127
8284.0,F,42.0,21600.0
8284.0,F,37.0,15252.0
8284.0,F,37.0,16984.5932
8284.0,F,34.5,14321.6192
8286.0,M,47.0,18229.1582
8287.0,M,47.0,14607.0
8288.0,F,37.0,14243.0
8289.0,M,27.0,13153.0
8290.0,M,52.0,14153.0
8291.0,M,37.0,18162.0
8292.0,M,21.0,19202.0
8293.0,M,21.0,14536.0
8294.0,M,42.0,16664.0
8294.0,M,44.5,18828.0
8295.0,F,42.0,19644.0
8296.0,M,47.0,21969.0
8297.0,F,32.0,21600.0
8297.0,F,32.0,14328.0
8297.0,F,32.0,12822.2147
8298.0,M,27.0,21909.0
8299.0,F,21.0,16620.0
8300.0,F,42.0,15897.0
8301.0,M,32.0,13607.0
8302.0,M,44.5,15408.1442
8302.0,M,42.0,15944.0
8302.0,M,42.0,15793.3667
8302.0,M,42.0,20578.0
8303.0,F,21.0,19687.0
8304.0,F,34.5,13985.7842
8304.0,F,37.0,13731.0
8305.0,F,27.0,12583.1792
8305.0,F,24.5,15090.0887
8305.0,F,24.5,12715.5377
8305.0,F,24.5,13278.5552
8305.0,F,24.5,12672.0767
8305.0,F,21.0,13140.0
8305.0,F,24.5,13237.0697
8305.0,F,22.0,21600.0
8306.0,M,47.0,21600.0
8306.0,M,47.0,11769.0
8306.0,M,42.0,11877.9257
8307.0,M,67.0,17107.0
8308.0,M,27.0,13488.0
8308.0,M,27.0,21600.0
8309.0,F,52.0,16801.0
8309.0,F,52.0,14198.0
8309.0,F,52.0,21600.0
8310.0,F,32.0,24045.0302
8310.0,F,32.0,16947.0587
8311.0,M,47.0,17344.0
8312.0,F,27.0,19759.0
8313.0,F,34.5,18825.7592
8313.0,F,37.0,21600.0
8313.0,F,37.0,21600.0
8313.0,F,27.0,17393.0
8314.0,M,27.0,23609.0
8315.0,M,42.0,14384.0
8315.0,M,42.0,14603.0
8316.0,F,52.0,24185.0
8317.0,M,57.0,15471.3602
8317.0,M,54.5,15261.9572
8318.0,M,32.0,11325.0
8318.0,M,32.0,10974.0
8318.0,M,32.0,14669.3072
8318.0,M,32.0,10477.2962
8318.0,M,34.5,11470.9727
8318.0,M,32.0,11324.7857
8319.0,M,27.0,15959.3087
8320.0,M,42.0,18977.0
8321.0,F,47.0,23449.0
8322.0,M,27.0,21600.0
8323.0,F,32.0,20764.0
8324.0,M,67.0,16598.0
8325.0,M,37.0,24183.0
8325.0,M,34.5,18885.0242
8326.0,M,42.0,21413.0
8326.0,M,42.0,13970.0
8326.0,M,42.0,13811.9402
8326.0,M,42.0,13308.1877
8326.0,M,37.0,13711.1897
8326.0,M,44.5,15194.7902
8326.0,M,42.0,13825.7687
8327.0,M,37.0,12639.0
8328.0,F,47.0,22489.0
8329.0,M,37.0,11779.0
8329.0,M,37.0,11952.9947
8329.0,M,37.0,12419.2127
8329.0,M,37.0,12296.0
8330.0,M,42.0,10813.1312
8330.0,M,42.0,21600.0
8330.0,M,42.0,11827.0
8330.0,M,42.0,11342.5652
8330.0,M,42.0,21600.0
8330.0,M,42.0,11741.0
8330.0,M,42.0,21600.0
8330.0,M,44.5,11342.5652
8330.0,M,42.0,12288.0
8330.0,M,44.5,12087.3287
8331.0,F,32.0,16633.0
8332.0,M,32.0,18106.0
8333.0,M,52.0,16769.0
8334.0,M,57.0,17146.0
8335.0,M,27.0,22212.0
8336.0,M,47.0,15033.0
8336.0,M,47.0,21600.0
8336.0,M,42.0,14693.0
8336.0,M,42.0,15101.0
8336.0,M,47.0,14146.0
8337.0,M,27.0,17023.0
8338.0,M,32.0,12964.0
8339.0,M,37.0,21600.0
8340.0,M,32.0,12876.0
8340.0,M,32.0,13772.0
8340.0,M,27.0,15164.0
8340.0,M,32.0,14245.0
8341.0,M,42.0,16719.0
8342.0,M,52.0,14645.0
8343.0,M,42.0,13877.0
8344.0,M,37.0,16959.0
8345.0,F,47.0,17027.0
8346.0,F,52.0,16706.0
8347.0,M,27.0,17627.0
8348.0,M,37.0,13509.6887
8348.0,M,37.0,16295.0
8349.0,M,37.0,19878.0
8350.0,M,37.0,16482.0
8351.0,F,62.0,20672.0
8352.0,M,27.0,12166.0
8353.0,M,34.5,13363.5017
8353.0,M,32.0,15003.1667
8355.0,M,37.0,13075.0787
8356.0,M,42.0,18424.7327
8357.0,M,42.0,21600.0
8357.0,M,44.5,14050.9757
8358.0,M,27.0,15078.0
8358.0,M,27.0,14116.1672
8359.0,M,42.0,14948.0
8360.0,F,42.0,30826.9217
8361.0,F,37.0,15578.0
8362.0,M,32.0,14711.0
8363.0,M,21.0,20489.0
8364.0,M,47.0,13287.0
8365.0,M,57.0,14591.0
8365.0,M,57.0,21600.0
8365.0,M,57.0,21600.0
8366.0,M,57.0,16958.0
8366.0,M,57.0,13482.0
8366.0,M,54.5,15278.0
8366.0,M,57.0,21600.0
8366.0,M,54.5,13506.0
8366.0,M,57.0,13535.0
8366.0,M,57.0,14503.0
8366.0,M,62.0,17945.0
8367.0,M,32.0,15552.0
8368.0,M,34.5,13833.0
8368.0,M,32.0,13884.0
8369.0,F,32.0,16236.0
8370.0,M,37.0,10757.0
8371.0,M,64.5,14133.9467
8371.0,M,67.0,16283.0
8372.0,F,37.0,16869.0
8373.0,M,24.5,15068.3582
8373.0,M,21.0,13867.2542
8373.0,M,27.0,22746.0
8373.0,M,22.0,13728.9692
8373.0,M,24.5,15544.4537
8373.0,M,24.5,14613.9932
8373.0,M,24.5,14165.5547
8374.0,M,32.0,11775.0
8375.0,M,32.0,17436.9827
8376.0,M,27.0,22456.0
8377.0,F,37.0,20646.0
8378.0,M,47.0,13589.0
8379.0,M,57.0,18970.0
8380.0,M,47.0,17535.0
8381.0,M,21.0,21798.0
8382.0,M,21.0,19474.0
8383.0,M,37.0,13695.3857
8383.0,M,37.0,14632.0
8384.0,M,57.0,14745.0
8385.0,M,27.0,21600.0
8385.0,M,27.0,12345.0
8385.0,M,21.0,11496.6542
8385.0,M,27.0,11152.9172
8385.0,M,27.0,11172.6722
8386.0,M,42.0,19299.8792
8386.0,M,42.0,16242.0
8386.0,M,42.0,16311.0
8387.0,M,37.0,14508.0
8388.0,F,32.0,18337.8107
8388.0,F,32.0,15730.0
8389.0,M,52.0,12797.0
8389.0,M,52.0,13003.0
8389.0,M,54.5,12313.0
8389.0,M,54.5,12487.0
8390.0,M,21.0,12750.0
8390.0,M,21.0,11468.9972
8391.0,M,42.0,21600.0
8391.0,M,42.0,17475.0
8391.0,M,37.0,14413.0
8391.0,M,42.0,21600.0
8392.0,F,27.0,16018.0
8393.0,M,57.0,15434.0
8393.0,M,57.0,13609.0
8393.0,M,57.0,13660.0
8393.0,M,57.0,21600.0
8394.0,M,32.0,20016.0
8394.0,M,24.5,16087.7162
8395.0,M,32.0,10931.0
8395.0,M,34.5,11046.2402
8396.0,M,34.5,16767.2882
8396.0,M,32.0,16280.0
8397.0,M,37.0,22251.0
8398.0,M,42.0,14139.8732
8398.0,M,47.0,17365.0
8398.0,M,44.5,14815.4942
8398.0,M,44.5,14139.8732
8399.0,F,21.0,11340.5897
8400.0,M,42.0,17555.0
8401.0,F,37.0,22406.0
8402.0,F,37.0,20119.0
8403.0,M,44.5,13322.0162
8403.0,M,44.5,13655.8757
8403.0,M,42.0,14776.0
8403.0,M,47.0,17462.0
8404.0,M,57.0,13555.0
8405.0,M,47.0,16870.0
8405.0,M,44.5,14157.6527
8405.0,M,44.5,13250.8982
8405.0,M,44.5,13237.0697
8405.0,M,44.5,13659.8267
8406.0,M,42.0,19551.0
8407.0,M,52.0,22932.0
8408.0,M,52.0,13740.8222
8409.0,F,42.0,21600.0
8410.0,M,42.0,17541.0
8411.0,M,37.0,17334.0
8411.0,M,37.0,15111.8192
8412.0,M,42.0,17521.9292
8412.0,M,42.0,21600.0
8412.0,M,42.0,18202.0
8413.0,M,37.0,14592.2627
8413.0,M,37.0,14388.0
8413.0,M,37.0,14732.5232
8414.0,M,42.0,16386.0167
8414.0,M,42.0,18579.0
8415.0,M,37.0,15214.0
8416.0,M,42.0,15351.0
8416.0,M,47.0,21600.0
8416.0,M,47.0,12300.6827
8417.0,M,57.0,16713.0
8418.0,M,-1,17190.0
8419.0,M,32.0,14590.0
8420.0,M,52.0,12985.0
8421.0,M,37.0,14070.0
8421.0,M,37.0,12097.2062
8422.0,F,34.5,13478.0807
8422.0,F,37.0,15401.0
8422.0,F,37.0,21600.0
8423.0,F,22.0,14239.0
8423.0,F,24,13425.0
8423.0,F,21.0,13693.0
8423.0,F,22.0,13353.6242
8424.0,M,37.0,26250.0
8425.0,F,27.0,17654.2877
8426.0,M,52.0,15270.0
8426.0,M,52.0,21600.0
8426.0,M,52.0,13770.4547
8426.0,M,52.0,15665.0
8426.0,M,52.0,21600.0
8426.0,M,52.0,13286.4572
8426.0,M,52.0,21600.0
8427.0,F,37.0,15102.0
8428.0,F,42.0,18274.0
8429.0,M,37.0,12522.0
8429.0,M,34.5,12717.5132
8429.0,M,37.0,21600.0
8429.0,M,37.0,21600.0
8429.0,M,37.0,13153.0
8429.0,M,37.0,11838.0
8429.0,M,37.0,12033.9902
8429.0,M,37.0,12010.2842
8429.0,M,34.5,12211.0
8429.0,M,37.0,12302.0
8430.0,M,42.0,21600.0
8430.0,M,42.0,21600.0
8430.0,M,42.0,11317.0
8430.0,M,42.0,21600.0
8430.0,M,42.0,10753.8662
8430.0,M,42.0,10939.0
8431.0,M,47.0,14148.0
8432.0,M,37.0,15218.0
8432.0,M,42.0,14631.7727
8433.0,M,21.0,13289.0
8434.0,F,47.0,25234.2812
8435.0,F,42.0,15073.0
8436.0,M,44.5,12510.0857
8436.0,M,44.5,12442.9187
8436.0,M,44.5,11820.6362
8436.0,M,44.5,12612.8117
8436.0,M,42.0,12275.0012
8436.0,M,42.0,13754.0
8437.0,M,37.0,21600.0
8437.0,M,37.0,21600.0
8437.0,M,37.0,20582.0
8438.0,F,52.0,16589.0
8438.0,F,57.0,17893.0
8438.0,F,52.0,15478.0
8439.0,M,27.0,15860.5337
8439.0,M,27.0,21806.0
8440.0,M,47.0,15803.0
8441.0,F,27.0,19069.0
8442.0,M,42.0,21600.0
8443.0,F,54.5,13849.4747
8443.0,F,52.0,16271.0
8443.0,F,52.0,15279.7367
8443.0,F,57.0,14303.0
8444.0,M,42.0,18560.0
8444.0,M,44.5,14309.7662
8445.0,F,42.0,22128.0
8446.0,M,52.0,18677.0
8446.0,M,52.0,18114.5792
8446.0,M,52.0,16886.0
8447.0,F,42.0,15803.2442
8447.0,F,42.0,13496.0
8447.0,F,42.0,13945.0
8448.0,M,21.0,18235.0
8449.0,M,42.0,13786.2587
8450.0,M,52.0,16462.0
8451.0,F,52.0,21166.0
8452.0,M,27.0,17256.0
8453.0,M,37.0,11860.0
8454.0,M,44.5,14706.8417
8454.0,M,47.0,17516.0
8455.0,M,47.0,12369.8252
8455.0,M,44.5,11654.6942
8456.0,F,47.0,15785.4647
8456.0,F,47.0,22419.0
8456.0,F,47.0,15765.7097
8457.0,M,62.0,24683.0
8458.0,F,47.0,12755.0
8458.0,F,44.5,14914.0
8459.0,M,32.0,22955.0
8460.0,M,27.0,12514.0
8460.0,M,27.0,12730.0
8461.0,M,21.0,14680.0
8462.0,M,42.0,14104.3142
8462.0,M,44.5,14106.2897
8462.0,M,42.0,14600.1647
8462.0,M,42.0,15060.4562
8462.0,M,42.0,20905.0
8463.0,M,21.0,21600.0
8464.0,M,32.0,24864.0
8465.0,M,44.5,15544.4537
8465.0,M,47.0,17153.0
8466.0,M,52.0,15802.0
8467.0,M,42.0,21148.0
8468.0,F,37.0,19919.0
8469.0,F,47.0,25167.1142
8470.0,M,37.0,17998.0
8471.0,M,42.0,14333.4722
8472.0,M,27.0,19412.0
8473.0,M,42.0,14735.0
8473.0,M,42.0,15042.6767
8474.0,M,27.0,16698.0
8475.0,M,27.0,20078.0
8476.0,F,27.0,23610.0
8477.0,F,47.0,14479.0
8478.0,F,52.0,19825.0
8479.0,F,27.0,13419.0
8480.0,M,42.0,14088.5102
8480.0,M,44.5,14521.1447
8480.0,M,44.5,14550.7772
8480.0,M,44.5,14108.2652
8480.0,M,47.0,13730.0
8480.0,M,47.0,12766.9007
8480.0,M,44.5,13448.4482
8480.0,M,44.5,21600.0
8480.0,M,42.0,15199.0
8480.0,M,47.0,13039.5197
8481.0,M,16.0,18547.0
8482.0,M,42.0,22300.0
8482.0,F,47.0,21600.0
8483.0,F,44.5,16990.5197
8483.0,F,44.5,15939.5537
8483.0,F,47.0,19695.0
8484.0,F,34.5,13638.0962
8484.0,F,37.0,13807.9892
8484.0,F,34.5,14201.1137
8484.0,F,37.0,14703.0
8485.0,F,21.0,16645.0
8486.0,M,52.0,16749.0
8487.0,F,27.0,14236.0
8487.0,F,27.0,21600.0
8487.0,F,27.0,12940.7447
8487.0,F,27.0,21600.0
8487.0,F,27.0,21600.0
8488.0,M,37.0,14428.2962
8488.0,M,37.0,12342.1682
8488.0,M,34.5,13752.6752
8488.0,M,37.0,13338.0
8489.0,F,42.0,24181.0
8490.0,M,32.0,10208.6282
8490.0,M,32.0,10550.3897
8490.0,M,37.0,21600.0
8490.0,M,32.0,11802.0
8491.0,M,42.0,14639.0
8491.0,M,42.0,14403.0
8491.0,M,42.0,15487.0
8491.0,M,44.5,13948.2497
8492.0,F,44.5,14396.6882
8492.0,F,42.0,16675.0
8493.0,F,44.5,14756.2292
8493.0,M,44.5,21600.0
8493.0,M,42.0,14345.0
8493.0,M,42.0,21600.0
8494.0,M,32.0,19354.0
8495.0,M,27.0,11376.0
8496.0,M,62.0,14839.0
8497.0,F,32.0,14964.0
8498.0,M,42.0,12414.0
8498.0,M,37.0,21600.0
8498.0,M,37.0,12676.0
8498.0,M,37.0,11862.1217
8499.0,F,57.0,20652.0
8500.0,F,27.0,17339.0
8501.0,M,64.5,16686.2927
8501.0,M,62.0,29045.0207
8502.0,M,47.0,14133.0
