,PARTICIPANT ID,EVENT DATE,EVENT NAME,EVENT TYPE,TIME,CATEGORY
6519,6519,2014-05-25,Tamarack Ottawa Race Weekend,Scotiabank Ottawa Marathon,-1,M50-54
6521,6521,2012-06-10,Demi marathon des pompiers de Shawinigan,21 km,01:48:58,M50-59
6531,6531,2015-11-08,DEMI-MARATHON DES MICROBRASSERIES,30 KM,02:41:40,M50-59
6532,6532,2015-03-29,Around the Bay 30K Road Race,30 km,02:22:36,M35-39
6540,6540,2012-06-30,Triathlon Academie Ste-Therese/Ville de Blainville,Triathlon - Sprint,01:29:46,M35-44
6547,6547,2014-05-18,Vert le Raid - Le Sentier Urbain,10 Km,00:47:12,F16-29
6553,6553,2014-08-17,Ironman 70.3 Timberman,Ironman 70.3,06:03:59,M40-44
6563,6563,2013-06-16,Tour du Lac Brome,20 Km Route,01:41:58,M50-59
6564,6564,2012-05-13,Au rythme de nos foulées Châteauguay,5 KM,00:30:09,M50-59
6565,6565,2014-09-13,The North Face Ultra-Trail Harricana du Canada,80 KM (50 miles),12:13:29,M30-39
6571,6571,2013-06-08,Triathlon / Duathlon Mont-Tremblant,Duathlon Olympique,02:30:04,M30-39
6572,6572,2013-09-08,Demi-marathon Granby,21km Course,01:36:39,M30-39
6580,6580,2013-05-26,Ottawa Race Weekend,Ottawa Marathon,-1,F30-34
6594,6594,2012-05-27,Ottawa Race Weekend,Half Marathon,02:15:08,M30-34
6595,6595,2012-05-06,Course du Fort de Chambly,10 km,00:37:18,M40-49
6598,6598,2014-05-25,Tamarack Ottawa Race Weekend,Scotiabank Ottawa Marathon,-1,F30-34
6600,6600,2014-05-25,Tamarack Ottawa Race Weekend,Scotiabank Ottawa Half Marathon,-1,M40-44
6611,6611,2016-05-08,Au rythme de nos foulées Châteauguay,10 KM,00:48:47,M60-69
6625,6625,2013-04-21,Course Printaniere Oka,10 km Course,00:56:34,F 20-29
6640,6640,2012-09-23,Marathon Oasis de Montreal,Demi-Marathon,03:08:50,M35-39
6641,6641,2013-02-17,Demi Marathon Hypothermique,Demi-Marathon,01:55:13,M30-39
6642,6642,2012-09-23,Marathon Oasis de Montreal,Marathon,04:13:54,M50-54
6643,6643,2012-09-23,Marathon Oasis de Montreal,Marathon,04:40:31,M30-34
6645,6645,2013-09-15,La Grande Vadrouille,10km,01:04:05,F40-49
6654,6654,2014-08-03,Triathlon Ste-Agathe,Triathlon Sprint,01:52:47,F30-34
6655,6655,2012-09-23,Marathon Oasis de Montreal,Marathon,04:22:27,F40-44
6665,6665,2012-02-18,Demi Marathon Hypothermique,Demi Marathon,01:55:11,M20-29
6668,6668,2014-05-25,Tamarack Ottawa Race Weekend,Scotiabank Ottawa Marathon,-1,M40-44
6684,6684,2012-11-04,Oka Road Race,1K Course,00:06:31,M05-08
6687,6687,2013-09-22,Marathon Oasis de Montreal,Marathon,03:26:03,M50-54
6697,6697,2013-04-28,Banque Scotia 21km et 5km,21 km,01:50:45,M40-44
6706,6706,2015-09-12,Triathlon Esprit de Montreal,Demi Esprit,07:00:29,M50-54
6711,6711,2012-09-23,Marathon Oasis de Montreal,Marathon,03:48:12,F18-24
6713,6713,2014-02-16,Winterman Marathon and Marathon Relays,Half Marathon,01:45:12,M45-49
6715,6715,2012-08-05,Défi Boréal Sainte-Anne-de-Bellevue,10 KM,01:07:00,M50-59
6725,6725,2013-06-29,Demi Marathon de Sherbrooke,Demi-Marathon,01:47:05,M30-39
6732,6732,2012-09-30,Marathon de Rimouski,"21,1 km",02:15:04,F40-49
6739,6739,2016-05-01,Goodlife Fitness Toronto Marathon,Marathon,03:54:52,F45-49
6740,6740,2013-11-03,Oka Road Race,Half Marathon,01:51:38,M30-39
6741,6741,2012-10-07,Ottawa Fall Colours Marathon Events,Marathon,03:18:48,M35-39
6752,6752,2014-08-10,Triathlon Verdun,Duathlon Sprint,-1,M50-59
6753,6753,2012-06-30,Demi Marathon de Sherbrooke,Demi Marathon,01:53:15,M30-39
6762,6762,2012-09-23,Marathon Oasis de Montreal,Marathon,03:10:25,M40-44
6765,6765,2013-09-21,Defi Velo Mag,Cyclosportive 105 km,03:21:59,M50-54
6767,6767,2015-04-26,Banque Scotia 21K de Montreal,5 km,00:22:26,M35-39
6768,6768,2014-10-19,Scotiabank Toronto Waterfront Marathon,Marathon,04:17:02,M35-39
6774,6774,2014-09-06,Triathlon Esprit de Montreal,Triathlon Sprint,01:27:49,M50-54
6776,6776,2015-06-14,Défi des escaliers,Super Défi,-1,F30-39
6782,6782,2013-06-29,Demi Marathon de Sherbrooke,Demi-Marathon,02:06:03,M30-39
6783,6783,2012-06-23,Le Defi Beauceron,10 km,00:42:11,M30-39
6790,6790,2013-09-22,Marathon Oasis de Montreal,Marathon,03:37:21,M50-54
6794,6794,2013-07-13,Vert le Raid - Quebec Mega Trail,25 KM,01:58:00,M30-39
6797,6797,2012-09-23,Marathon Oasis de Montreal,Demi-Marathon,01:45:15,M40-44
6802,6802,2015-05-10,Au rythme de nos foulées Châteauguay,Demi-Marathon,01:45:26,M40-49
6806,6806,2013-08-04,Triathlon Terrebonne,Triathlon Sprint,01:29:38,F20-29
6822,6822,2014-09-20,Defi Velo Mag,105km,04:36:21,F35-39
6827,6827,2012-06-10,La Grande Viree des Sentiers St-Bruno,20 km,01:55:19,M40-49
6840,6840,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,04:00:39,M65-69
6845,6845,2012-05-27,Ottawa Race Weekend,Half Marathon,02:09:26,F30-34
6853,6853,2013-02-17,Défi Hivernal Ile Bizard,10 KM,00:42:52,M30-39
6861,6861,2012-09-23,Marathon Oasis de Montreal,Demi-Marathon,01:26:28,M30-34
6864,6864,2013-09-08,Demi-marathon Granby,21km Course,01:49:09,M40-49
6871,6871,2012-03-25,Course et marche populaires de LaSalle,10 KM,00:46:42,M50-59
6877,6877,2014-06-08,Triathlon / Duathlon Mont-Tremblant,Triathlon Sprint,01:45:48,F40-49
6880,6880,2013-06-23,Ironman Mont-Tremblant 70.3,70.3 Results,06:11:16,F25-29
6887,6887,2013-05-05,Demi Marathon International Oasis de Levis,Demi Marathon,01:44:52,M30-39
6888,6888,2012-09-23,Marathon Oasis de Montreal,Demi-Marathon,01:58:20,M25-29
6897,6897,2013-10-06,Classique Du Parc La Fontaine,10 km,01:00:26,F30-39
6900,6900,2013-06-16,Tour du Lac Brome,20 Km Route,01:28:00,M40-49
6904,6904,2013-06-29,Demi Marathon de Sherbrooke,Demi-Marathon,01:40:52,M50-59
6906,6906,2013-09-22,Marathon Oasis de Montreal,Marathon,03:32:11,M25-29
6907,6907,2014-09-14,Demi-marathon Granby,Demi Marathon Course,01:33:40,M50-59
6911,6911,2016-04-29,Le 5k des flambeaux,5 km,00:31:10,M30-39
6917,6917,2012-10-14,Scotiabank Toronto Waterfront Marathon,Marathon,03:53:39,F40-44
6919,6919,2012-10-14,Scotiabank Toronto Waterfront Marathon,Marathon,03:51:57,M40-44
6922,6922,2012-06-23,MultiSport Canada Triathlon Series Welland Tri/Du & Give-It-A-Tri,Give-It-A-Tri,00:53:04,F50-59
6924,6924,2013-09-22,Marathon Oasis de Montreal,Marathon,03:11:50,F35-39
6925,6925,2015-08-02,Triathlon Ste-Agathe,Triathlon Sprint,01:35:27,M40-44
6926,6926,2012-09-23,Marathon Oasis de Montreal,Marathon,03:02:27,M25-29
6927,6927,2012-04-29,Banque Scotia 21km et 5km,"21,1 km",01:37:08,M25-29
6930,6930,2013-08-25,Marathon des Deux Rives Lévis-Québec,10 km,00:44:19,M30-39
6932,6932,2016-05-15,Duathlon Sorel-Tracy,Duathlon Compétition,01:34:03,M20-29
6936,6936,2015-10-25,Ironman 70.3 Miami,70.3 Results,06:04:01,M40-44
6944,6944,2013-05-26,Ottawa Race Weekend,Ottawa Half-Marathon - Demi-marathon,-1,F25-29
6948,6948,2012-09-23,Marathon Oasis de Montreal,Marathon,03:56:40,M45-49
6950,6950,2012-09-23,Marathon Oasis de Montreal,Marathon,03:07:07,M30-34
6954,6954,2013-04-28,Banque Scotia 21km et 5km,21 km,01:55:45,F40-44
6959,6959,2013-05-05,Défi course et marche Desjardins Sainte Thérèse,10 KM,00:54:40,M50-59
6963,6963,2012-09-23,Marathon Oasis de Montreal,Demi-Marathon,01:57:21,M35-39
6973,6973,2013-05-26,Ottawa Race Weekend,Ottawa Marathon,-1,M40-44
6975,6975,2012-04-29,Banque Scotia 21km et 5km,"21,1 km",02:14:15,M40-44
6988,6988,2015-03-29,Around the Bay 30K Road Race,30 km,03:10:31,M55-59
7009,7009,2015-05-24,Tamarack Ottawa Race Weekend,Ottawa Half Marathon,-1,F25-29
7017,7017,2012-09-23,Marathon Oasis de Montreal,Demi-Marathon,02:00:44,F40-44
7023,7023,2012-06-02,Course des iles,10 km,00:58:07,F50-59
7028,7028,2014-10-26,Coupe Dix30 - Étape 6,5 km,00:19:59,M30-39
7051,7051,2013-08-04,Défi Boréal Sainte-Anne-de-Bellevue,20 KM,01:37:42,M30-39
7053,7053,2012-09-23,Army Run / Course de l Armee,Half Marathon,01:55:41,M50-59
7058,7058,2014-09-13,The North Face Ultra-Trail Harricana du Canada,10 KM - SAIL,01:07:07,M30-39
7061,7061,2013-10-12,Fall Colours Duathlon,Long Duathlon,02:05:47,F30-34
7073,7073,2014-06-01,Triathlon de Joliette,COUPE DU QUEBEC Triathlon Sprint Riviere,01:27:21,M35-39
7079,7079,2013-06-01,Mud Hero Ottawa,6 km Obstacle Course and Mud Run,01:20:34,F45-49
7084,7084,2013-09-22,Marathon Oasis de Montreal,Marathon,-1,M40-44
7087,7087,2014-05-25,Tamarack Ottawa Race Weekend,Scotiabank Ottawa Half Marathon,-1,M60-64
7089,7089,2015-07-11,Vert le Raid - Québec Méga Trail,25 KM,03:12:26,F30-39
7093,7093,2012-09-23,Island Girl Half Marathon,Half Marathon,01:57:10,F50-59
7096,7096,2014-04-27,Course du Cegep Trois-Rivieres,10 km,00:46:28,M-VETERAN I
7102,7102,2013-05-26,Ottawa Race Weekend,Ottawa Marathon,-1,M55-59
7104,7104,2013-04-28,Banque Scotia 21km et 5km,21 km,01:32:32,M30-34
7116,7116,2014-08-15,Vert le Raid - XC de la Vallee,10 KM DE NUIT VIZIBL,01:12:14,M 30-39
7118,7118,2012-09-23,Army Run / Course de l Armee,Half Marathon,02:14:59,F40-49
7122,7122,2014-05-11,Au rythme de nos foulées Châteauguay,Demi-marathon,01:45:30,M50-59
7123,7123,2014-02-16,Défi Hivernal Ile Bizard,10 KM,00:41:08,M40-49
7127,7127,2012-09-23,Marathon Oasis de Montreal,Marathon,03:24:14,M50-54
7129,7129,2014-08-23,Triathlon de Valleyfield,Triathlon Initiation,00:47:54,M40-44
7150,7150,2012-05-27,Ottawa Race Weekend,Marathon,03:19:19,M40-44
7151,7151,2014-09-21,Army Run - Course de l'Armée,5 km,00:42:34,F40-44
7159,7159,2012-06-02,Course des iles,10 km,00:44:55,M30-39
7163,7163,2013-04-21,Course Printaniere Oka,"21,1 km Course",01:58:24,F 50-59
7164,7164,2015-05-17,Des chenes-toi,Combo 10km et 5km,01:33:18,M-COMBO
7169,7169,2013-09-22,Marathon Oasis de Montreal,Marathon,04:16:38,M30-34
7183,7183,2014-08-24,Marathon SSQ Lévis-Québec,Marathon,-1,M50-59
7187,7187,2012-08-26,Marathon des Deux Rives Lévis-Québec,Demi-Marathon,02:12:00,M30-39
7189,7189,2013-05-05,Défi course et marche Desjardins Sainte Thérèse,10 KM,00:46:38,F40-49
7192,7192,2013-04-28,Banque Scotia 21km et 5km,21 km,01:28:22,M35-39
7206,7206,2014-08-13,Le 5km Endurance,5 KM,00:24:15,F20-29
7217,7217,2013-09-07,Triathlon Esprit de Montreal,Demi- Esprit,05:21:55,M30-34
7219,7219,2015-04-26,DÉFI SANTÉ DE MORTAGNE,5 km,00:21:28,MALE
7224,7224,2012-06-17,Descente Royale,10 km,01:01:33,M30-39
7230,7230,2016-05-29,Tamarack Ottawa Race Weekend,Ottawa Marathon,-1,M35-39
7235,7235,2013-06-23,Ironman Mont-Tremblant 70.3,70.3 Results,04:39:15,M40-44
7237,7237,2012-05-27,Ottawa Race Weekend,Half Marathon,02:08:11,M45-49
7243,7243,2015-05-31,COURSE D’ÉTÉ DES ÎLES DE BOUCHERVILLE,Demi Marathon,01:43:21,M50-59
7245,7245,2014-05-11,Sporting Life 10k,10km,00:48:19,M20-24
7246,7246,2014-05-25,Tamarack Ottawa Race Weekend,Scotiabank Ottawa Marathon,-1,M40-44
7247,7247,2012-09-23,Marathon Oasis de Montreal,Demi-Marathon,02:53:52,F18-24
7251,7251,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:04:27,F35-39
7260,7260,2013-10-26,Course 10km Apocalypse/ Course des Citrouilles,10km Course,00:52:27,F35-39
7264,7264,2013-07-06,Triathlon de Gatineau,QC et CFNC Triathlon Olympique,02:40:24,M40-44
7275,7275,2013-05-05,"Goodlife Toronto Marathon, Half Marathon, and 5k",Half Marathon,02:10:50,F30-34
7277,7277,2013-09-22,Marathon Oasis de Montreal,Marathon,03:37:00,M30-34
7280,7280,2013-06-16,Tour du Lac Brome,20 Km Route,02:01:18,F30-39
7285,7285,2012-02-18,Demi Marathon Hypothermique,Demi Marathon,02:15:56,F40-49
7288,7288,2013-08-25,Marathon des Deux Rives Lévis-Québec,Demi-Marathon,01:29:21,M30-39
7290,7290,2015-08-23,Triathlon Valleyfield,Triathlon Olympique,02:11:20,M45-49
7297,7297,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:29:51,M35-39
7308,7308,2014-06-15,Tour du Lac Brome,10 km route,00:58:32,F30-39
7313,7313,2014-05-25,Tamarack Ottawa Race Weekend,Scotiabank Ottawa Half Marathon,-1,M35-39
7320,7320,2012-06-17,Tour du Lac Brome,Challenge Marathon,03:23:54,M30-39
7323,7323,2015-03-29,Course et marche populaires de LaSalle,10 KM,00:40:28,M40-49
7326,7326,2012-04-29,Banque Scotia 21km et 5km,"21,1 km",01:58:13,M35-39
7328,7328,2013-09-22,Marathon Oasis de Montreal,Marathon,03:08:46,M45-49
7333,7333,2013-04-14,Course Saint-Laurent,10 KM,00:39:24,M40-49
7340,7340,2014-05-24,Tamarack Ottawa Race Weekend,Lowertown Brewery Ottawa 10K,-1,M45-49
7343,7343,2015-08-16,Ironman Mont-Tremblant,Overall,10:13:42,M40-44
7348,7348,2012-09-23,Marathon Oasis de Montreal,Demi-Marathon,01:45:11,M25-29
7351,7351,2014-05-11,Au rythme de nos foulées Châteauguay,Demi-marathon,01:39:19,M40-49
7358,7358,2012-09-23,Marathon Oasis de Montreal,Marathon,03:51:27,M40-44
7360,7360,2013-10-06,Montreal CIBC Run for the Cure,5km Course,00:29:19,M40-59
7361,7361,2012-09-23,Marathon Oasis de Montreal,10 km,00:45:08,M35-39
7373,7373,2013-09-22,Marathon Oasis de Montreal,Marathon,03:52:43,M55-59
7375,7375,2013-08-14,Le 5km Endurance,5 KM,00:19:36,M40-49
7376,7376,2012-05-26,Ottawa Race Weekend,10 km,00:53:04,F40-44
7389,7389,2012-08-26,Marathon des Deux Rives Lévis-Québec,Demi-Marathon,01:59:18,M20-29
7408,7408,2012-09-22,Defi Velo Mag,105 Km,04:20:42,F50-59
7429,7429,2012-06-30,Demi Marathon de Sherbrooke,Demi Marathon,02:05:30,F40-49
7436,7436,2015-02-22,YMCA Half Marathon,Half-Marathon,02:13:44,F50-54
7437,7437,2014-08-30,Defi populaire course/duathlon/triathlon la Vallee du Richelieu,Triathlon Sprint,01:17:19,M30-34
7465,7465,2013-10-20,Scotiabank Toronto Waterfront Marathon,Marathon,03:57:08,F40-44
7468,7468,2015-05-02,Diefenbooker Classic,10 km,00:44:33,M30-39
7473,7473,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:39:03,M35-39
7483,7483,2012-08-26,Marathon des Deux Rives Lévis-Québec,Demi-Marathon,02:10:13,M40-49
7489,7489,2013-08-03,Vert le Raid - Demi-Marathon de l'Isle-aux-Coudres,23 km,01:44:46,M40-49
7498,7498,2013-05-19,Des Chenes Toi,5 Km- Physio Sante,00:31:57,F18+
7503,7503,2014-06-08,La Grande Viree des Sentiers St-Bruno,20 km,01:45:32,F30-39
7523,7523,2012-10-21,Niagara Falls International Marathon,Half Marathon,01:53:48,M60-64
7532,7532,2014-08-24,Triathlon de Valleyfield,Triathlon Olympique,02:30:19,M35-39
7547,7547,2015-08-29,Wasaga Beach Triathlon,Sprint Triathlon,01:26:36,M50-54
7552,7552,2014-04-27,Banque Scotia 21km et 5km,21 km,01:38:48,F30-34
7559,7559,2012-09-23,Marathon Oasis de Montreal,Demi-Marathon,01:51:58,M30-34
7571,7571,2012-05-27,Ottawa Race Weekend,Half Marathon,02:22:14,F50-54
7574,7574,2013-05-26,Ottawa Race Weekend,Ottawa Marathon,-1,M50-54
7583,7583,2012-09-23,Marathon Oasis de Montreal,Marathon,04:45:22,M35-39
7586,7586,2015-06-14,Tour du Lac Brome Merrell,20 km,02:04:44,M60-69
7587,7587,2014-07-02,Coupe Dix30,10 km,00:49:13,M30-39
7593,7593,2015-05-24,Tamarack Ottawa Race Weekend,Ottawa Marathon,-1,M50-54
7594,7594,2014-05-25,Tamarack Ottawa Race Weekend,Scotiabank Ottawa Half Marathon,-1,M30-34
7597,7597,2013-10-20,Scotiabank Toronto Waterfront Marathon,Marathon,03:14:52,M55-59
7606,7606,2013-08-25,Marathon des Deux Rives Lévis-Québec,Demi-Marathon,01:53:47,F20-29
7610,7610,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:33:08,M40-44
7619,7619,2015-04-25,Demi-Marathon des Érables,10 km,00:44:28,F30-39
7620,7620,2013-08-11,Triathlon Trimemphre de Magog,Triathlon Demi Ironman,05:56:21,M40-44
7622,7622,2014-05-25,Tamarack Ottawa Race Weekend,Scotiabank Ottawa Half Marathon,-1,M45-49
7626,7626,2013-06-16,Tour du Lac Brome,20 Km Route,01:48:54,F40-49
7630,7630,2014-06-01,Descente Royale,10 km Oasis,00:42:55,M50-59
7638,7638,2014-08-24,Demi-marathon Bonneville de Lachine,Demi-Marathon,01:55:32,M30-39
7641,7641,2014-10-19,Classique Du Parc La Fontaine,10 km,00:43:11,M40-49
7644,7644,2015-05-24,Tamarack Ottawa Race Weekend,Ottawa Marathon,-1,M40-44
7645,7645,2015-05-10,DÉFI GÉRARD-CÔTÉ,15 km,01:04:52,M40-44
7646,7646,2012-09-23,Marathon Oasis de Montreal,Demi-Marathon,02:08:22,F40-44
7648,7648,2012-06-10,La Grande Viree des Sentiers St-Bruno,20 km,01:43:44,M30-39
7652,7652,2014-05-04,Goodlife Fitness Toronto Marathon,Half Marathon,01:50:26,F24-
7658,7658,2016-05-22,Courses Thematiques Marathon SSQ de Longueuil,Demi marathon,01:42:02,M40-49
7663,7663,2013-02-17,Défi Hivernal Ile Bizard,5 KM,00:26:29,M40-49
7664,7664,2013-09-22,Marathon Oasis de Montreal,Marathon,04:11:21,M35-39
7672,7672,2012-09-23,Marathon Oasis de Montreal,1 km P tit Marathon,00:10:53,M13+
7673,7673,2015-04-25,Demi-Marathon des Érables,30 km,02:32:33,M40-49
7674,7674,2012-08-05,Triathlon Ste-Agathe,Duathlon,01:41:29,M30-34
7682,7682,2012-09-23,Marathon Oasis de Montreal,Demi-Marathon,02:04:24,F18-24
7688,7688,2012-09-23,Marathon Oasis de Montreal,Marathon,04:01:06,M25-29
7689,7689,2012-09-23,Marathon Oasis de Montreal,Marathon,04:17:38,M25-29
7692,7692,2014-08-03,Défi Boréal Sainte-Anne-de-Bellevue,20 KM,01:54:21,F50-59
7697,7697,2012-05-27,Ottawa Race Weekend,Marathon,04:20:42,M40-44
7701,7701,2014-06-01,Course d'ete des iles de Boucherville,10 km (Course),00:48:50,M40-49
7703,7703,2013-05-26,Ottawa Race Weekend,Ottawa Half-Marathon - Demi-marathon,-1,F35-39
7706,7706,2015-05-24,Tamarack Ottawa Race Weekend,Ottawa Marathon,-1,M40-44
7711,7711,2012-06-10,Demi marathon des pompiers de Shawinigan,21 km,01:45:00,M30-39
7719,7719,2012-08-26,Marathon des Deux Rives Lévis-Québec,Demi-Marathon,01:55:23,M30-39
7724,7724,2013-05-26,Ottawa Race Weekend,Ottawa Half-Marathon - Demi-marathon,-1,M45-49
7728,7728,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:51:26,M40-44
7729,7729,2015-09-20,Marathon Oasis Rock 'n' Roll de Montreal,Marathon,03:09:57,F35-39
7732,7732,2014-05-25,Tamarack Ottawa Race Weekend,Scotiabank Ottawa Half Marathon,-1,F25-29
7733,7733,2014-10-19,Scotiabank Toronto Waterfront Marathon,Half Marathon,03:50:02,F25-29
7739,7739,2015-05-30,Demi-Marathon des Vignobles,21 km,01:50:52,M50-59
7743,7743,2014-06-07,Tour du Cap Tourmente,DEMI-MARATHON,01:56:55,M50-59
7745,7745,2014-07-27,Triathlon Charlevoix,Triathlon Olympique,02:18:39,F25-29
7759,7759,2013-09-07,Triathlon Esprit de Montreal,Triathlon Olympique,02:43:57,M35-39
7761,7761,2012-08-05,Défi Boréal Sainte-Anne-de-Bellevue,5 KM,00:29:08,F30-39
7762,7762,2014-06-29,Triathlon Victoriaville,Triathlon Olympique,02:38:28,M20-29
7772,7772,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:08:27,M50-54
7774,7774,2014-02-16,Demi Marathon Hypothermique,Demi-marathon,01:54:51,M30-39
7779,7779,2012-05-20,Coupe Dix30 2012,10 km,00:51:03,M30-39
7782,7782,2013-06-15,Tour du Lac Brome,22.2 Km Chemin de Campagne,02:05:33,F20-29
7785,7785,2013-07-21,Triathlon Verdun,Triathlon Sprint,01:20:49,M30-34
7796,7796,2014-02-16,Demi Marathon Hypothermique,Demi-marathon,01:46:53,M30-39
7800,7800,2013-09-22,Marathon Oasis de Montreal,Marathon,-1,M45-49
7805,7805,2012-08-26,Marathon des Deux Rives Lévis-Québec,Marathon,04:19:56,M40-49
7808,7808,2012-06-24,Coupe Dix30 2012,10 km,00:48:39,M30-39
7817,7817,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,03:14:41,M35-39
7820,7820,2014-07-13,Challenge O2 Merrell,Triathlon Olympique,02:30:05,M30-34
7827,7827,2012-08-04,National Capital 5 and 10km Run,5 km,00:19:14,M18-19
7830,7830,2014-06-08,A votre rythme,Demi-marathon,01:50:54,M30-39
7832,7832,2015-05-30,Demi-Marathon des Vignobles,21 km,01:54:52,M30-39
7835,7835,2012-11-04,Oka Road Race,Demi-Marathon,03:19:15,F30-39
7838,7838,2015-08-12,Le 5km Endurance,5 KM,00:21:36,F40-49
7848,7848,2013-07-21,Triathlon Verdun,Triathlon Sprint,01:21:09,M20-24
7857,7857,2012-09-23,Marathon Oasis de Montreal,Demi-Marathon,01:50:05,M40-44
7875,7875,2013-04-28,Banque Scotia 21km et 5km,21 km,01:40:30,M35-39
7877,7877,2014-04-27,Banque Scotia 21km et 5km,21 km,01:34:39,M30-34
7879,7879,2013-09-22,Marathon Oasis de Montreal,Marathon,03:57:51,M35-39
7883,7883,2014-08-13,Le 5km Endurance,5 KM,00:20:12,M40-49
7884,7884,2012-06-02,Course des iles,21 km,01:27:06,M20-29
7886,7886,2013-03-24,Course et marche populaires de LaSalle,10 KM,00:57:13,F30-39
7907,7907,2015-11-01,Course d'Oka,10km Course,00:44:16,M20-29
7908,7908,2013-05-19,Des Chenes Toi,10 Km- Bourret,01:08:57,M18+
7915,7915,2013-09-22,Marathon Oasis de Montreal,Demi-Marathon,01:41:55,M30-34
7917,7917,2012-08-26,Marathon des Deux Rives Lévis-Québec,Demi-Marathon,01:52:01,M30-39
7918,7918,2013-05-26,Ottawa Race Weekend,Ottawa Half-Marathon - Demi-marathon,-1,F35-39
7932,7932,2015-03-29,Around the Bay 30K Road Race,30 km,02:31:31,M45-49
7936,7936,2015-05-17,Le 21 km Boutique Courir,10 km,00:50:21,M19-
7940,7940,2014-05-25,Tamarack Ottawa Race Weekend,Scotiabank Ottawa Half Marathon,-1,M50-54
7950,7950,2012-09-23,Marathon Oasis de Montreal,Demi-Marathon,02:09:50,F18-24
7959,7959,2012-09-23,Marathon Oasis de Montreal,Marathon,03:27:53,M25-29
7961,7961,2015-06-21,Demi-Marathon du Baluchon,Demi marathon,02:13:48,M40-49
7965,7965,2013-05-26,Ottawa Race Weekend,Ottawa Marathon,-1,M35-39
7971,7971,2016-04-24,Banque Scotia 21K de Montreal,Demi Marathon,-1,M45-49
7976,7976,2015-04-25,Demi-Marathon des Érables,Demi-Marathon,01:33:56,M40-49
7985,7985,2013-04-28,Banque Scotia 21km et 5km,21 km,01:32:00,M40-44
7989,7989,2012-04-29,Banque Scotia 21km et 5km,5 km,00:29:23,F40-44
8005,8005,2013-05-05,Défi course et marche Desjardins Sainte Thérèse,5 KM,00:22:14,M50-59
8006,8006,2012-09-23,Marathon Oasis de Montreal,Demi-Marathon,02:00:30,F45-49
8019,8019,2012-07-08,Cyclo-Orford,50 km,-1,FEMALE
8032,8032,2014-09-13,The North Face Ultra-Trail Harricana du Canada,28 KM - Momentum Technologies,03:20:05,M40-49
8044,8044,2015-06-07,LA GRANDE VIRÉE DES SENTIERS,20 km,01:30:16,M40-49
8047,8047,2015-05-23,Tamarack Ottawa Race Weekend,Ottawa 10K,-1,F35-39
8052,8052,2013-09-07,Triathlon Esprit de Montreal,Triathlon Sprint,01:10:35,M30-34
8053,8053,2013-06-29,Demi Marathon de Sherbrooke,Demi-Marathon,01:36:49,M30-39
8057,8057,2014-04-13,Course Saint-Laurent,5 KM,00:24:01,F40-49
8060,8060,2014-05-25,Tamarack Ottawa Race Weekend,Scotiabank Ottawa Marathon,-1,F35-39
8063,8063,2014-05-25,Tamarack Ottawa Race Weekend,Scotiabank Ottawa Half Marathon,-1,M45-49
8069,8069,2012-10-07,Ottawa Fall Colours Marathon Events,Marathon,03:50:01,F35-39
8070,8070,2013-09-22,Marathon Oasis de Montreal,10km,00:52:14,F40-44
